,date,basinName,damName,activeVolume,id,damId
128,2025-11-05 00:00:00+03:00,Doğu Akdeniz,PAMUKLUK,142.11,96989741,1101
129,2025-11-05 00:00:00+03:00,Van Gölü,MORGEDİK,52.07,96989742,1201
130,2025-11-05 00:00:00+03:00,Sakarya,GÜRSÖĞÜT-2,1.03,96989735,1701
131,2025-11-05 00:00:00+03:00,Antalya,OYMAPINAR,17.15,96989693,19
132,2025-11-05 00:00:00+03:00,Sakarya,GÖKÇEKAYA,62.53,96989677,24
133,2025-11-05 00:00:00+03:00,Sakarya,BOĞAZKÖY,0.32,96989719,27
134,2025-11-05 00:00:00+03:00,Yeşilırmak,ATAKÖY,1.03,96989701,30
135,2025-11-05 00:00:00+03:00,Yeşilırmak,ÇAMLIGÖZE,17.11,96989680,33
136,2025-11-05 00:00:00+03:00,Yeşilırmak,GÖLOVA,8.5,96989711,36
137,2025-11-05 00:00:00+03:00,Kızılırmak,BOYABAT,570.0,96989708,49
138,2025-11-05 00:00:00+03:00,Kızılırmak,GÜLDÜRCEK,4.48,96989696,51
139,2025-11-05 00:00:00+03:00,Ceyhan,ADATEPE,117.23,96989730,201
140,2025-11-05 00:00:00+03:00,Doğu Karadeniz,YAŞMAKLI,5.6,96989713,703
141,2025-11-05 00:00:00+03:00,Doğu Akdeniz,GEZENDE,28.26,96989679,52
142,2025-11-05 00:00:00+03:00,Doğu Akdeniz,ERMENEK,657.63,96989707,54
143,2025-11-05 00:00:00+03:00,Doğu Akdeniz,ALAKÖPRÜ,21.68,96989727,56
144,2025-11-05 00:00:00+03:00,Seyhan,ÇATALAN,18.45,96989681,57
145,2025-11-05 00:00:00+03:00,Seyhan,YEDİGÖZE,8.41,96989704,60
146,2025-11-05 00:00:00+03:00,Seyhan,FEKE-2,13.13,96989702,61
147,2025-11-05 00:00:00+03:00,Seyhan,MENGE HES,1.89,96989700,62
148,2025-11-05 00:00:00+03:00,Seyhan,KAVŞAKBENDİ HES,3.46,96989716,64
149,2025-11-05 00:00:00+03:00,Seyhan,GÖKTAŞ-1,3.51,96989725,66
150,2025-11-05 00:00:00+03:00,Ceyhan,ASLANTAŞ,285.2,96989675,67
151,2025-11-05 00:00:00+03:00,Ceyhan,MENZELET,300.61,96989688,68
152,2025-11-05 00:00:00+03:00,Ceyhan,SIR,209.23,96989695,69
153,2025-11-05 00:00:00+03:00,Ceyhan,KOZAN,10.17,96989691,70
154,2025-11-05 00:00:00+03:00,Ceyhan,KARTALKAYA,21.66,96989717,72
155,2025-11-05 00:00:00+03:00,Ceyhan,BERKE ,272.98,96989715,73
156,2025-11-05 00:00:00+03:00,Ceyhan,KILAVUZLU,3.91,96989709,74
157,2025-11-05 00:00:00+03:00,Ceyhan,KANDİL HES,53.64,96989718,75
158,2025-11-05 00:00:00+03:00,Ceyhan,SARIGÜZEL HES,3.72,96989720,76
159,2025-11-05 00:00:00+03:00,Doğu Karadeniz,KÜRTÜN,18.95,96989684,77
160,2025-11-05 00:00:00+03:00,Doğu Karadeniz,TORUL,1.14,96989697,78
161,2025-11-05 00:00:00+03:00,Doğu Karadeniz,TOPÇAM-ORDU,31.89,96989712,80
162,2025-11-05 00:00:00+03:00,Van Gölü,SARIMEHMET,24.67,96989705,83
163,2025-11-05 00:00:00+03:00,Van Gölü,ZERNEK,32.22,96989685,84
164,2025-11-05 00:00:00+03:00,Doğu Akdeniz,YALNIZARDIÇ,2.71,96989729,101
165,2025-11-05 00:00:00+03:00,Yeşilırmak,ÇEKEREK,104.68,96989734,301
166,2025-11-05 00:00:00+03:00,Sakarya,KARGI BARAJI VE HES,6.72,96989733,401
167,2025-11-05 00:00:00+03:00,Asi,BÜYÜK KARAÇAY,0.13,96989737,601
168,2025-11-05 00:00:00+03:00,Batı Karadeniz,KİRAZLIKÖPRÜ,0.82,96989732,801
169,2025-11-05 00:00:00+03:00,Antalya,MANAVGAT,50.51,96989706,20
170,2025-11-05 00:00:00+03:00,Sakarya,GÜRSÖĞÜT-1 BARAJI,18.87,96989736,702
171,2025-11-05 00:00:00+03:00,Doğu Karadeniz,ALADEREÇAM,2.22,96989724,705
172,2025-11-05 00:00:00+03:00,Marmara,YENİCE-GÖNEN,5.94,96989687,1
173,2025-11-05 00:00:00+03:00,Susurluk,ÇAYGÖREN,16.86,96989703,2
174,2025-11-05 00:00:00+03:00,Susurluk,MANYAS,58.15,96989721,3
175,2025-11-05 00:00:00+03:00,Susurluk,ÇINARCIK,138.96,96989692,4
176,2025-11-05 00:00:00+03:00,Susurluk,DEVECİKONAĞI,1.49,96989714,5
177,2025-11-05 00:00:00+03:00,Kuzey Ege,BAYRAMİÇ,0.0,96989723,6
178,2025-11-05 00:00:00+03:00,Büyük Menderes,ÇAPALI DİNAR KARAKUYU,3.55,96989728,10
179,2025-11-05 00:00:00+03:00,Büyük Menderes,CİNDERE,26.52,96989698,11
180,2025-11-05 00:00:00+03:00,Antalya,KARACAÖREN II,3.74,96989690,18
181,2025-11-05 00:00:00+03:00,Antalya,SORGUN,2.66,96989726,23
182,2025-11-05 00:00:00+03:00,Sakarya,YENİCE,0.0,96989694,25
183,2025-11-05 00:00:00+03:00,Sakarya,SARIYAR,474.29,96989689,26
184,2025-11-05 00:00:00+03:00,Batı Karadeniz,HASANLAR,13.86,96989686,28
185,2025-11-05 00:00:00+03:00,Batı Karadeniz,KÖPRÜBAŞI,35.66,96989710,29
186,2025-11-05 00:00:00+03:00,Yeşilırmak,KILIÇKAYA,502.7,96989683,31
187,2025-11-05 00:00:00+03:00,Yeşilırmak,H.UĞURLU,303.93,96989678,32
188,2025-11-05 00:00:00+03:00,Yeşilırmak,ALMUS,191.61,96989674,35
189,2025-11-05 00:00:00+03:00,Yeşilırmak,TEPEKIŞLA,11.17,96989740,38
190,2025-11-05 00:00:00+03:00,Kızılırmak,ALTINKAYA,929.07,96989676,41
191,2025-11-05 00:00:00+03:00,Kızılırmak,DERBENT,43.5,96989673,42
192,2025-11-05 00:00:00+03:00,Kızılırmak,KESİKKÖPRÜ,52.92,96989699,44
193,2025-11-05 00:00:00+03:00,Kızılırmak,KAPULUKAYA,75.45,96989682,45
194,2025-11-05 00:00:00+03:00,Kızılırmak,OBRUK,101.42,96989731,47
195,2025-11-05 00:00:00+03:00,Kızılırmak,ÇERMİKLER,4.24,96989722,50
196,2025-11-05 00:00:00+03:00,Doğu Akdeniz,BERDAN,40.49,96989672,53
197,2025-11-05 00:00:00+03:00,Doğu Akdeniz,GÖKÇELER,3.05,96989738,1001
198,2025-11-05 00:00:00+03:00,Seyhan,KARAKUZ,1.54,96989739,1002
199,2025-11-05 00:00:00+03:00,Doğu Akdeniz,PAMUKLUK,142.11,96989741,1101
200,2025-11-05 00:00:00+03:00,Van Gölü,MORGEDİK,52.07,96989742,1201
201,2025-11-05 00:00:00+03:00,Sakarya,GÜRSÖĞÜT-2,1.03,96989735,1701
202,2025-11-05 00:00:00+03:00,Antalya,OYMAPINAR,17.15,96989693,19
203,2025-11-05 00:00:00+03:00,Sakarya,GÖKÇEKAYA,62.53,96989677,24
204,2025-11-05 00:00:00+03:00,Sakarya,BOĞAZKÖY,0.32,96989719,27
205,2025-11-05 00:00:00+03:00,Yeşilırmak,ATAKÖY,1.03,96989701,30
206,2025-11-05 00:00:00+03:00,Yeşilırmak,ÇAMLIGÖZE,17.11,96989680,33
207,2025-11-05 00:00:00+03:00,Yeşilırmak,GÖLOVA,8.5,96989711,36
208,2025-11-05 00:00:00+03:00,Kızılırmak,BOYABAT,570.0,96989708,49
209,2025-11-05 00:00:00+03:00,Kızılırmak,GÜLDÜRCEK,4.48,96989696,51
210,2025-11-05 00:00:00+03:00,Ceyhan,ADATEPE,117.23,96989730,201
211,2025-11-05 00:00:00+03:00,Doğu Karadeniz,YAŞMAKLI,5.6,96989713,703
212,2025-11-05 00:00:00+03:00,Doğu Akdeniz,GEZENDE,28.26,96989679,52
213,2025-11-05 00:00:00+03:00,Doğu Akdeniz,ERMENEK,657.63,96989707,54
214,2025-11-05 00:00:00+03:00,Doğu Akdeniz,ALAKÖPRÜ,21.68,96989727,56
215,2025-11-05 00:00:00+03:00,Seyhan,ÇATALAN,18.45,96989681,57
216,2025-11-05 00:00:00+03:00,Seyhan,YEDİGÖZE,8.41,96989704,60
217,2025-11-05 00:00:00+03:00,Seyhan,FEKE-2,13.13,96989702,61
218,2025-11-05 00:00:00+03:00,Seyhan,MENGE HES,1.89,96989700,62
219,2025-11-05 00:00:00+03:00,Seyhan,KAVŞAKBENDİ HES,3.46,96989716,64
220,2025-11-05 00:00:00+03:00,Seyhan,GÖKTAŞ-1,3.51,96989725,66
221,2025-11-05 00:00:00+03:00,Ceyhan,ASLANTAŞ,285.2,96989675,67
222,2025-11-05 00:00:00+03:00,Ceyhan,MENZELET,300.61,96989688,68
223,2025-11-05 00:00:00+03:00,Ceyhan,SIR,209.23,96989695,69
224,2025-11-05 00:00:00+03:00,Ceyhan,KOZAN,10.17,96989691,70
225,2025-11-05 00:00:00+03:00,Ceyhan,KARTALKAYA,21.66,96989717,72
226,2025-11-05 00:00:00+03:00,Ceyhan,BERKE ,272.98,96989715,73
227,2025-11-05 00:00:00+03:00,Ceyhan,KILAVUZLU,3.91,96989709,74
228,2025-11-05 00:00:00+03:00,Ceyhan,KANDİL HES,53.64,96989718,75
229,2025-11-05 00:00:00+03:00,Ceyhan,SARIGÜZEL HES,3.72,96989720,76
230,2025-11-05 00:00:00+03:00,Doğu Karadeniz,KÜRTÜN,18.95,96989684,77
231,2025-11-05 00:00:00+03:00,Doğu Karadeniz,TORUL,1.14,96989697,78
232,2025-11-05 00:00:00+03:00,Doğu Karadeniz,TOPÇAM-ORDU,31.89,96989712,80
233,2025-11-05 00:00:00+03:00,Van Gölü,SARIMEHMET,24.67,96989705,83
234,2025-11-05 00:00:00+03:00,Van Gölü,ZERNEK,32.22,96989685,84
235,2025-11-05 00:00:00+03:00,Doğu Akdeniz,YALNIZARDIÇ,2.71,96989729,101
236,2025-11-05 00:00:00+03:00,Yeşilırmak,ÇEKEREK,104.68,96989734,301
237,2025-11-05 00:00:00+03:00,Sakarya,KARGI BARAJI VE HES,6.72,96989733,401
238,2025-11-05 00:00:00+03:00,Asi,BÜYÜK KARAÇAY,0.13,96989737,601
239,2025-11-05 00:00:00+03:00,Batı Karadeniz,KİRAZLIKÖPRÜ,0.82,96989732,801
240,2025-11-05 00:00:00+03:00,Antalya,MANAVGAT,50.51,96989706,20
241,2025-11-05 00:00:00+03:00,Sakarya,GÜRSÖĞÜT-1 BARAJI,18.87,96989736,702
242,2025-11-05 00:00:00+03:00,Doğu Karadeniz,ALADEREÇAM,2.22,96989724,705
243,2025-11-05 00:00:00+03:00,Marmara,YENİCE-GÖNEN,5.94,96989687,1
244,2025-11-05 00:00:00+03:00,Susurluk,ÇAYGÖREN,16.86,96989703,2
245,2025-11-05 00:00:00+03:00,Susurluk,MANYAS,58.15,96989721,3
246,2025-11-05 00:00:00+03:00,Susurluk,ÇINARCIK,138.96,96989692,4
247,2025-11-05 00:00:00+03:00,Susurluk,DEVECİKONAĞI,1.49,96989714,5
248,2025-11-05 00:00:00+03:00,Kuzey Ege,BAYRAMİÇ,0.0,96989723,6
249,2025-11-05 00:00:00+03:00,Büyük Menderes,ÇAPALI DİNAR KARAKUYU,3.55,96989728,10
250,2025-11-05 00:00:00+03:00,Büyük Menderes,CİNDERE,26.52,96989698,11
251,2025-11-05 00:00:00+03:00,Antalya,KARACAÖREN II,3.74,96989690,18
252,2025-11-05 00:00:00+03:00,Antalya,SORGUN,2.66,96989726,23
253,2025-11-05 00:00:00+03:00,Sakarya,YENİCE,0.0,96989694,25
254,2025-11-05 00:00:00+03:00,Sakarya,SARIYAR,474.29,96989689,26
255,2025-11-05 00:00:00+03:00,Batı Karadeniz,HASANLAR,13.86,96989686,28
256,2025-11-05 00:00:00+03:00,Batı Karadeniz,KÖPRÜBAŞI,35.66,96989710,29
257,2025-11-05 00:00:00+03:00,Yeşilırmak,KILIÇKAYA,502.7,96989683,31
258,2025-11-05 00:00:00+03:00,Yeşilırmak,H.UĞURLU,303.93,96989678,32
259,2025-11-05 00:00:00+03:00,Yeşilırmak,ALMUS,191.61,96989674,35
260,2025-11-05 00:00:00+03:00,Yeşilırmak,TEPEKIŞLA,11.17,96989740,38
261,2025-11-05 00:00:00+03:00,Kızılırmak,ALTINKAYA,929.07,96989676,41
262,2025-11-05 00:00:00+03:00,Kızılırmak,DERBENT,43.5,96989673,42
263,2025-11-05 00:00:00+03:00,Kızılırmak,KESİKKÖPRÜ,52.92,96989699,44
264,2025-11-05 00:00:00+03:00,Kızılırmak,KAPULUKAYA,75.45,96989682,45
265,2025-11-05 00:00:00+03:00,Kızılırmak,OBRUK,101.42,96989731,47
266,2025-11-05 00:00:00+03:00,Kızılırmak,ÇERMİKLER,4.24,96989722,50
267,2025-11-05 00:00:00+03:00,Doğu Akdeniz,BERDAN,40.49,96989672,53
268,2025-11-05 00:00:00+03:00,Doğu Akdeniz,GÖKÇELER,3.05,96989738,1001
269,2025-11-05 00:00:00+03:00,Seyhan,KARAKUZ,1.54,96989739,1002
270,2025-11-05 00:00:00+03:00,Doğu Akdeniz,PAMUKLUK,142.11,96989741,1101
271,2025-11-05 00:00:00+03:00,Van Gölü,MORGEDİK,52.07,96989742,1201
272,2025-11-05 00:00:00+03:00,Sakarya,GÜRSÖĞÜT-2,1.03,96989735,1701
273,2025-11-05 00:00:00+03:00,Antalya,OYMAPINAR,17.15,96989693,19
274,2025-11-05 00:00:00+03:00,Sakarya,GÖKÇEKAYA,62.53,96989677,24
275,2025-11-05 00:00:00+03:00,Sakarya,BOĞAZKÖY,0.32,96989719,27
276,2025-11-05 00:00:00+03:00,Yeşilırmak,ATAKÖY,1.03,96989701,30
277,2025-11-05 00:00:00+03:00,Yeşilırmak,ÇAMLIGÖZE,17.11,96989680,33
278,2025-11-05 00:00:00+03:00,Yeşilırmak,GÖLOVA,8.5,96989711,36
279,2025-11-05 00:00:00+03:00,Kızılırmak,BOYABAT,570.0,96989708,49
280,2025-11-05 00:00:00+03:00,Kızılırmak,GÜLDÜRCEK,4.48,96989696,51
281,2025-11-05 00:00:00+03:00,Ceyhan,ADATEPE,117.23,96989730,201
282,2025-11-05 00:00:00+03:00,Doğu Karadeniz,YAŞMAKLI,5.6,96989713,703
283,2025-11-05 00:00:00+03:00,Doğu Akdeniz,GEZENDE,28.26,96989679,52
284,2025-11-05 00:00:00+03:00,Doğu Akdeniz,ERMENEK,657.63,96989707,54
285,2025-11-05 00:00:00+03:00,Doğu Akdeniz,ALAKÖPRÜ,21.68,96989727,56
286,2025-11-05 00:00:00+03:00,Seyhan,ÇATALAN,18.45,96989681,57
287,2025-11-05 00:00:00+03:00,Seyhan,YEDİGÖZE,8.41,96989704,60
288,2025-11-05 00:00:00+03:00,Seyhan,FEKE-2,13.13,96989702,61
289,2025-11-05 00:00:00+03:00,Seyhan,MENGE HES,1.89,96989700,62
290,2025-11-05 00:00:00+03:00,Seyhan,KAVŞAKBENDİ HES,3.46,96989716,64
291,2025-11-05 00:00:00+03:00,Seyhan,GÖKTAŞ-1,3.51,96989725,66
292,2025-11-05 00:00:00+03:00,Ceyhan,ASLANTAŞ,285.2,96989675,67
293,2025-11-05 00:00:00+03:00,Ceyhan,MENZELET,300.61,96989688,68
294,2025-11-05 00:00:00+03:00,Ceyhan,SIR,209.23,96989695,69
295,2025-11-05 00:00:00+03:00,Ceyhan,KOZAN,10.17,96989691,70
296,2025-11-05 00:00:00+03:00,Ceyhan,KARTALKAYA,21.66,96989717,72
297,2025-11-05 00:00:00+03:00,Ceyhan,BERKE ,272.98,96989715,73
298,2025-11-05 00:00:00+03:00,Ceyhan,KILAVUZLU,3.91,96989709,74
299,2025-11-05 00:00:00+03:00,Ceyhan,KANDİL HES,53.64,96989718,75
