,date,basinName,damName,energyGeneration,damId
67,2025-11-05 00:00:00+03:00,Kızılırmak,GÜLDÜRCEK,0.7,51
68,2025-11-05 00:00:00+03:00,Ceyhan,ADATEPE,19.02,201
69,2025-11-05 00:00:00+03:00,Doğu Karadeniz,YAŞMAKLI,16.77,703
70,2025-11-05 00:00:00+03:00,Doğu Akdeniz,GEZENDE,12.67,52
71,2025-11-05 00:00:00+03:00,Doğu Akdeniz,ERMENEK,497.45,54
72,2025-11-05 00:00:00+03:00,Doğu Akdeniz,ALAKÖPRÜ,3.69,56
73,2025-11-05 00:00:00+03:00,Seyhan,ÇATALAN,2.31,57
74,2025-11-05 00:00:00+03:00,Seyhan,YEDİGÖZE,1.47,60
75,2025-11-05 00:00:00+03:00,Seyhan,FEKE-2,1.87,61
76,2025-11-05 00:00:00+03:00,Seyhan,MENGE HES,0.24,62
77,2025-11-05 00:00:00+03:00,Seyhan,KAVŞAKBENDİ HES,0.71,64
78,2025-11-05 00:00:00+03:00,Seyhan,GÖKTAŞ-1,1.1,66
79,2025-11-05 00:00:00+03:00,Ceyhan,ASLANTAŞ,40.23,67
80,2025-11-05 00:00:00+03:00,Ceyhan,MENZELET,65.36,68
81,2025-11-05 00:00:00+03:00,Ceyhan,SIR,45.74,69
82,2025-11-05 00:00:00+03:00,Ceyhan,KOZAN,0.79,70
83,2025-11-05 00:00:00+03:00,Ceyhan,KARTALKAYA,1.81,72
84,2025-11-05 00:00:00+03:00,Ceyhan,BERKE ,125.68,73
85,2025-11-05 00:00:00+03:00,Ceyhan,KILAVUZLU,0.49,74
86,2025-11-05 00:00:00+03:00,Ceyhan,KANDİL HES,27.65,75
87,2025-11-05 00:00:00+03:00,Ceyhan,SARIGÜZEL HES,0.9,76
88,2025-11-05 00:00:00+03:00,Doğu Karadeniz,KÜRTÜN,3.9,77
89,2025-11-05 00:00:00+03:00,Doğu Karadeniz,TORUL,0.66,78
90,2025-11-05 00:00:00+03:00,Doğu Karadeniz,TOPÇAM-ORDU,19.02,80
91,2025-11-05 00:00:00+03:00,Van Gölü,SARIMEHMET,1.69,83
92,2025-11-05 00:00:00+03:00,Van Gölü,ZERNEK,3.34,84
93,2025-11-05 00:00:00+03:00,Doğu Akdeniz,YALNIZARDIÇ,0.74,101
94,2025-11-05 00:00:00+03:00,Yeşilırmak,ÇEKEREK,12.61,301
95,2025-11-05 00:00:00+03:00,Sakarya,KARGI BARAJI VE HES,1.42,401
96,2025-11-05 00:00:00+03:00,Asi,BÜYÜK KARAÇAY,0.01,601
97,2025-11-05 00:00:00+03:00,Batı Karadeniz,KİRAZLIKÖPRÜ,0.05,801
98,2025-11-05 00:00:00+03:00,Antalya,MANAVGAT,2.29,20
99,2025-11-05 00:00:00+03:00,Sakarya,GÜRSÖĞÜT-1 BARAJI,2.76,702
100,2025-11-05 00:00:00+03:00,Doğu Karadeniz,ALADEREÇAM,1.09,705
101,2025-11-05 00:00:00+03:00,Marmara,YENİCE-GÖNEN,0.54,1
102,2025-11-05 00:00:00+03:00,Susurluk,ÇAYGÖREN,0.89,2
103,2025-11-05 00:00:00+03:00,Susurluk,MANYAS,7.09,3
104,2025-11-05 00:00:00+03:00,Susurluk,ÇINARCIK,111.52,4
105,2025-11-05 00:00:00+03:00,Susurluk,DEVECİKONAĞI,0.1,5
106,2025-11-05 00:00:00+03:00,Kuzey Ege,BAYRAMİÇ,0.0,6
107,2025-11-05 00:00:00+03:00,Büyük Menderes,ÇAPALI DİNAR KARAKUYU,1.07,10
108,2025-11-05 00:00:00+03:00,Büyük Menderes,CİNDERE,1.89,11
109,2025-11-05 00:00:00+03:00,Antalya,KARACAÖREN II,1.0,18
110,2025-11-05 00:00:00+03:00,Antalya,SORGUN,1.35,23
111,2025-11-05 00:00:00+03:00,Sakarya,YENİCE,0.0,25
112,2025-11-05 00:00:00+03:00,Sakarya,SARIYAR,87.57,26
113,2025-11-05 00:00:00+03:00,Batı Karadeniz,HASANLAR,1.49,28
114,2025-11-05 00:00:00+03:00,Batı Karadeniz,KÖPRÜBAŞI,17.03,29
115,2025-11-05 00:00:00+03:00,Yeşilırmak,KILIÇKAYA,91.73,31
116,2025-11-05 00:00:00+03:00,Yeşilırmak,H.UĞURLU,77.63,32
117,2025-11-05 00:00:00+03:00,Yeşilırmak,ALMUS,22.83,35
118,2025-11-05 00:00:00+03:00,Yeşilırmak,TEPEKIŞLA,1.13,38
119,2025-11-05 00:00:00+03:00,Kızılırmak,ALTINKAYA,255.87,41
120,2025-11-05 00:00:00+03:00,Kızılırmak,DERBENT,2.47,42
121,2025-11-05 00:00:00+03:00,Kızılırmak,KESİKKÖPRÜ,4.88,44
122,2025-11-05 00:00:00+03:00,Kızılırmak,KAPULUKAYA,7.23,45
123,2025-11-05 00:00:00+03:00,Kızılırmak,OBRUK,15.99,47
124,2025-11-05 00:00:00+03:00,Kızılırmak,ÇERMİKLER,0.28,50
125,2025-11-05 00:00:00+03:00,Doğu Akdeniz,BERDAN,2.37,53
126,2025-11-05 00:00:00+03:00,Doğu Akdeniz,GÖKÇELER,0.43,1001
127,2025-11-05 00:00:00+03:00,Seyhan,KARAKUZ,2.26,1002
128,2025-11-05 00:00:00+03:00,Doğu Akdeniz,PAMUKLUK,33.35,1101
129,2025-11-05 00:00:00+03:00,Van Gölü,MORGEDİK,6.27,1201
130,2025-11-05 00:00:00+03:00,Sakarya,GÜRSÖĞÜT-2,0.07,1701
131,2025-11-05 00:00:00+03:00,Antalya,OYMAPINAR,6.0,19
132,2025-11-05 00:00:00+03:00,Sakarya,GÖKÇEKAYA,16.69,24
133,2025-11-05 00:00:00+03:00,Sakarya,BOĞAZKÖY,0.01,27
134,2025-11-05 00:00:00+03:00,Yeşilırmak,ATAKÖY,0.04,30
135,2025-11-05 00:00:00+03:00,Yeşilırmak,ÇAMLIGÖZE,1.09,33
136,2025-11-05 00:00:00+03:00,Yeşilırmak,GÖLOVA,0.21,36
137,2025-11-05 00:00:00+03:00,Kızılırmak,BOYABAT,183.87,49
138,2025-11-05 00:00:00+03:00,Kızılırmak,GÜLDÜRCEK,0.7,51
139,2025-11-05 00:00:00+03:00,Ceyhan,ADATEPE,19.02,201
140,2025-11-05 00:00:00+03:00,Doğu Karadeniz,YAŞMAKLI,16.77,703
141,2025-11-05 00:00:00+03:00,Doğu Akdeniz,GEZENDE,12.67,52
142,2025-11-05 00:00:00+03:00,Doğu Akdeniz,ERMENEK,497.45,54
143,2025-11-05 00:00:00+03:00,Doğu Akdeniz,ALAKÖPRÜ,3.69,56
144,2025-11-05 00:00:00+03:00,Seyhan,ÇATALAN,2.31,57
145,2025-11-05 00:00:00+03:00,Seyhan,YEDİGÖZE,1.47,60
146,2025-11-05 00:00:00+03:00,Seyhan,FEKE-2,1.87,61
147,2025-11-05 00:00:00+03:00,Seyhan,MENGE HES,0.24,62
148,2025-11-05 00:00:00+03:00,Seyhan,KAVŞAKBENDİ HES,0.71,64
149,2025-11-05 00:00:00+03:00,Seyhan,GÖKTAŞ-1,1.1,66
150,2025-11-05 00:00:00+03:00,Ceyhan,ASLANTAŞ,40.23,67
151,2025-11-05 00:00:00+03:00,Ceyhan,MENZELET,65.36,68
152,2025-11-05 00:00:00+03:00,Ceyhan,SIR,45.74,69
153,2025-11-05 00:00:00+03:00,Ceyhan,KOZAN,0.79,70
154,2025-11-05 00:00:00+03:00,Ceyhan,KARTALKAYA,1.81,72
155,2025-11-05 00:00:00+03:00,Ceyhan,BERKE ,125.68,73
156,2025-11-05 00:00:00+03:00,Ceyhan,KILAVUZLU,0.49,74
157,2025-11-05 00:00:00+03:00,Ceyhan,KANDİL HES,27.65,75
158,2025-11-05 00:00:00+03:00,Ceyhan,SARIGÜZEL HES,0.9,76
159,2025-11-05 00:00:00+03:00,Doğu Karadeniz,KÜRTÜN,3.9,77
160,2025-11-05 00:00:00+03:00,Doğu Karadeniz,TORUL,0.66,78
161,2025-11-05 00:00:00+03:00,Doğu Karadeniz,TOPÇAM-ORDU,19.02,80
162,2025-11-05 00:00:00+03:00,Van Gölü,SARIMEHMET,1.69,83
163,2025-11-05 00:00:00+03:00,Van Gölü,ZERNEK,3.34,84
164,2025-11-05 00:00:00+03:00,Doğu Akdeniz,YALNIZARDIÇ,0.74,101
165,2025-11-05 00:00:00+03:00,Yeşilırmak,ÇEKEREK,12.61,301
166,2025-11-05 00:00:00+03:00,Sakarya,KARGI BARAJI VE HES,1.42,401
167,2025-11-05 00:00:00+03:00,Asi,BÜYÜK KARAÇAY,0.01,601
168,2025-11-05 00:00:00+03:00,Batı Karadeniz,KİRAZLIKÖPRÜ,0.05,801
169,2025-11-05 00:00:00+03:00,Antalya,MANAVGAT,2.29,20
170,2025-11-05 00:00:00+03:00,Sakarya,GÜRSÖĞÜT-1 BARAJI,2.76,702
171,2025-11-05 00:00:00+03:00,Doğu Karadeniz,ALADEREÇAM,1.09,705
172,2025-11-05 00:00:00+03:00,Marmara,YENİCE-GÖNEN,0.54,1
173,2025-11-05 00:00:00+03:00,Susurluk,ÇAYGÖREN,0.89,2
174,2025-11-05 00:00:00+03:00,Susurluk,MANYAS,7.09,3
175,2025-11-05 00:00:00+03:00,Susurluk,ÇINARCIK,111.52,4
176,2025-11-05 00:00:00+03:00,Susurluk,DEVECİKONAĞI,0.1,5
177,2025-11-05 00:00:00+03:00,Kuzey Ege,BAYRAMİÇ,0.0,6
178,2025-11-05 00:00:00+03:00,Büyük Menderes,ÇAPALI DİNAR KARAKUYU,1.07,10
179,2025-11-05 00:00:00+03:00,Büyük Menderes,CİNDERE,1.89,11
180,2025-11-05 00:00:00+03:00,Antalya,KARACAÖREN II,1.0,18
181,2025-11-05 00:00:00+03:00,Antalya,SORGUN,1.35,23
182,2025-11-05 00:00:00+03:00,Sakarya,YENİCE,0.0,25
183,2025-11-05 00:00:00+03:00,Sakarya,SARIYAR,87.57,26
184,2025-11-05 00:00:00+03:00,Batı Karadeniz,HASANLAR,1.49,28
185,2025-11-05 00:00:00+03:00,Batı Karadeniz,KÖPRÜBAŞI,17.03,29
186,2025-11-05 00:00:00+03:00,Yeşilırmak,KILIÇKAYA,91.73,31
187,2025-11-05 00:00:00+03:00,Yeşilırmak,H.UĞURLU,77.63,32
188,2025-11-05 00:00:00+03:00,Yeşilırmak,ALMUS,22.83,35
189,2025-11-05 00:00:00+03:00,Yeşilırmak,TEPEKIŞLA,1.13,38
190,2025-11-05 00:00:00+03:00,Kızılırmak,ALTINKAYA,255.87,41
191,2025-11-05 00:00:00+03:00,Kızılırmak,DERBENT,2.47,42
192,2025-11-05 00:00:00+03:00,Kızılırmak,KESİKKÖPRÜ,4.88,44
193,2025-11-05 00:00:00+03:00,Kızılırmak,KAPULUKAYA,7.23,45
194,2025-11-05 00:00:00+03:00,Kızılırmak,OBRUK,15.99,47
195,2025-11-05 00:00:00+03:00,Kızılırmak,ÇERMİKLER,0.28,50
196,2025-11-05 00:00:00+03:00,Doğu Akdeniz,BERDAN,2.37,53
197,2025-11-05 00:00:00+03:00,Doğu Akdeniz,GÖKÇELER,0.43,1001
198,2025-11-05 00:00:00+03:00,Seyhan,KARAKUZ,2.26,1002
199,2025-11-05 00:00:00+03:00,Doğu Akdeniz,PAMUKLUK,33.35,1101
200,2025-11-05 00:00:00+03:00,Van Gölü,MORGEDİK,6.27,1201
201,2025-11-05 00:00:00+03:00,Sakarya,GÜRSÖĞÜT-2,0.07,1701
202,2025-11-05 00:00:00+03:00,Antalya,OYMAPINAR,6.0,19
203,2025-11-05 00:00:00+03:00,Sakarya,GÖKÇEKAYA,16.69,24
204,2025-11-05 00:00:00+03:00,Sakarya,BOĞAZKÖY,0.01,27
205,2025-11-05 00:00:00+03:00,Yeşilırmak,ATAKÖY,0.04,30
206,2025-11-05 00:00:00+03:00,Yeşilırmak,ÇAMLIGÖZE,1.09,33
207,2025-11-05 00:00:00+03:00,Yeşilırmak,GÖLOVA,0.21,36
208,2025-11-05 00:00:00+03:00,Kızılırmak,BOYABAT,183.87,49
209,2025-11-05 00:00:00+03:00,Kızılırmak,GÜLDÜRCEK,0.7,51
210,2025-11-05 00:00:00+03:00,Ceyhan,ADATEPE,19.02,201
211,2025-11-05 00:00:00+03:00,Doğu Karadeniz,YAŞMAKLI,16.77,703
212,2025-11-05 00:00:00+03:00,Doğu Akdeniz,GEZENDE,12.67,52
213,2025-11-05 00:00:00+03:00,Doğu Akdeniz,ERMENEK,497.45,54
214,2025-11-05 00:00:00+03:00,Doğu Akdeniz,ALAKÖPRÜ,3.69,56
215,2025-11-05 00:00:00+03:00,Seyhan,ÇATALAN,2.31,57
216,2025-11-05 00:00:00+03:00,Seyhan,YEDİGÖZE,1.47,60
217,2025-11-05 00:00:00+03:00,Seyhan,FEKE-2,1.87,61
218,2025-11-05 00:00:00+03:00,Seyhan,MENGE HES,0.24,62
219,2025-11-05 00:00:00+03:00,Seyhan,KAVŞAKBENDİ HES,0.71,64
220,2025-11-05 00:00:00+03:00,Seyhan,GÖKTAŞ-1,1.1,66
221,2025-11-05 00:00:00+03:00,Ceyhan,ASLANTAŞ,40.23,67
222,2025-11-05 00:00:00+03:00,Ceyhan,MENZELET,65.36,68
223,2025-11-05 00:00:00+03:00,Ceyhan,SIR,45.74,69
224,2025-11-05 00:00:00+03:00,Ceyhan,KOZAN,0.79,70
225,2025-11-05 00:00:00+03:00,Ceyhan,KARTALKAYA,1.81,72
226,2025-11-05 00:00:00+03:00,Ceyhan,BERKE ,125.68,73
227,2025-11-05 00:00:00+03:00,Ceyhan,KILAVUZLU,0.49,74
228,2025-11-05 00:00:00+03:00,Ceyhan,KANDİL HES,27.65,75
229,2025-11-05 00:00:00+03:00,Ceyhan,SARIGÜZEL HES,0.9,76
230,2025-11-05 00:00:00+03:00,Doğu Karadeniz,KÜRTÜN,3.9,77
231,2025-11-05 00:00:00+03:00,Doğu Karadeniz,TORUL,0.66,78
232,2025-11-05 00:00:00+03:00,Doğu Karadeniz,TOPÇAM-ORDU,19.02,80
233,2025-11-05 00:00:00+03:00,Van Gölü,SARIMEHMET,1.69,83
234,2025-11-05 00:00:00+03:00,Van Gölü,ZERNEK,3.34,84
235,2025-11-05 00:00:00+03:00,Doğu Akdeniz,YALNIZARDIÇ,0.74,101
236,2025-11-05 00:00:00+03:00,Yeşilırmak,ÇEKEREK,12.61,301
237,2025-11-05 00:00:00+03:00,Sakarya,KARGI BARAJI VE HES,1.42,401
238,2025-11-05 00:00:00+03:00,Asi,BÜYÜK KARAÇAY,0.01,601
239,2025-11-05 00:00:00+03:00,Batı Karadeniz,KİRAZLIKÖPRÜ,0.05,801
240,2025-11-05 00:00:00+03:00,Antalya,MANAVGAT,2.29,20
241,2025-11-05 00:00:00+03:00,Sakarya,GÜRSÖĞÜT-1 BARAJI,2.76,702
242,2025-11-05 00:00:00+03:00,Doğu Karadeniz,ALADEREÇAM,1.09,705
243,2025-11-05 00:00:00+03:00,Marmara,YENİCE-GÖNEN,0.54,1
244,2025-11-05 00:00:00+03:00,Susurluk,ÇAYGÖREN,0.89,2
245,2025-11-05 00:00:00+03:00,Susurluk,MANYAS,7.09,3
246,2025-11-05 00:00:00+03:00,Susurluk,ÇINARCIK,111.52,4
247,2025-11-05 00:00:00+03:00,Susurluk,DEVECİKONAĞI,0.1,5
248,2025-11-05 00:00:00+03:00,Kuzey Ege,BAYRAMİÇ,0.0,6
249,2025-11-05 00:00:00+03:00,Büyük Menderes,ÇAPALI DİNAR KARAKUYU,1.07,10
250,2025-11-05 00:00:00+03:00,Büyük Menderes,CİNDERE,1.89,11
251,2025-11-05 00:00:00+03:00,Antalya,KARACAÖREN II,1.0,18
252,2025-11-05 00:00:00+03:00,Antalya,SORGUN,1.35,23
253,2025-11-05 00:00:00+03:00,Sakarya,YENİCE,0.0,25
254,2025-11-05 00:00:00+03:00,Sakarya,SARIYAR,87.57,26
255,2025-11-05 00:00:00+03:00,Batı Karadeniz,HASANLAR,1.49,28
256,2025-11-05 00:00:00+03:00,Batı Karadeniz,KÖPRÜBAŞI,17.03,29
257,2025-11-05 00:00:00+03:00,Yeşilırmak,KILIÇKAYA,91.73,31
258,2025-11-05 00:00:00+03:00,Yeşilırmak,H.UĞURLU,77.63,32
259,2025-11-05 00:00:00+03:00,Yeşilırmak,ALMUS,22.83,35
260,2025-11-05 00:00:00+03:00,Yeşilırmak,TEPEKIŞLA,1.13,38
261,2025-11-05 00:00:00+03:00,Kızılırmak,ALTINKAYA,255.87,41
262,2025-11-05 00:00:00+03:00,Kızılırmak,DERBENT,2.47,42
263,2025-11-05 00:00:00+03:00,Kızılırmak,KESİKKÖPRÜ,4.88,44
264,2025-11-05 00:00:00+03:00,Kızılırmak,KAPULUKAYA,7.23,45
265,2025-11-05 00:00:00+03:00,Kızılırmak,OBRUK,15.99,47
266,2025-11-05 00:00:00+03:00,Kızılırmak,ÇERMİKLER,0.28,50
267,2025-11-05 00:00:00+03:00,Doğu Akdeniz,BERDAN,2.37,53
268,2025-11-05 00:00:00+03:00,Doğu Akdeniz,GÖKÇELER,0.43,1001
269,2025-11-05 00:00:00+03:00,Seyhan,KARAKUZ,2.26,1002
270,2025-11-05 00:00:00+03:00,Doğu Akdeniz,PAMUKLUK,33.35,1101
271,2025-11-05 00:00:00+03:00,Van Gölü,MORGEDİK,6.27,1201
272,2025-11-05 00:00:00+03:00,Sakarya,GÜRSÖĞÜT-2,0.07,1701
273,2025-11-05 00:00:00+03:00,Antalya,OYMAPINAR,6.0,19
274,2025-11-05 00:00:00+03:00,Sakarya,GÖKÇEKAYA,16.69,24
275,2025-11-05 00:00:00+03:00,Sakarya,BOĞAZKÖY,0.01,27
276,2025-11-05 00:00:00+03:00,Yeşilırmak,ATAKÖY,0.04,30
277,2025-11-05 00:00:00+03:00,Yeşilırmak,ÇAMLIGÖZE,1.09,33
278,2025-11-05 00:00:00+03:00,Yeşilırmak,GÖLOVA,0.21,36
279,2025-11-05 00:00:00+03:00,Kızılırmak,BOYABAT,183.87,49
280,2025-11-05 00:00:00+03:00,Kızılırmak,GÜLDÜRCEK,0.7,51
281,2025-11-05 00:00:00+03:00,Ceyhan,ADATEPE,19.02,201
282,2025-11-05 00:00:00+03:00,Doğu Karadeniz,YAŞMAKLI,16.77,703
283,2025-11-05 00:00:00+03:00,Doğu Akdeniz,GEZENDE,12.67,52
284,2025-11-05 00:00:00+03:00,Doğu Akdeniz,ERMENEK,497.45,54
285,2025-11-05 00:00:00+03:00,Doğu Akdeniz,ALAKÖPRÜ,3.69,56
286,2025-11-05 00:00:00+03:00,Seyhan,ÇATALAN,2.31,57
287,2025-11-05 00:00:00+03:00,Seyhan,YEDİGÖZE,1.47,60
288,2025-11-05 00:00:00+03:00,Seyhan,FEKE-2,1.87,61
289,2025-11-05 00:00:00+03:00,Seyhan,MENGE HES,0.24,62
290,2025-11-05 00:00:00+03:00,Seyhan,KAVŞAKBENDİ HES,0.71,64
291,2025-11-05 00:00:00+03:00,Seyhan,GÖKTAŞ-1,1.1,66
292,2025-11-05 00:00:00+03:00,Ceyhan,ASLANTAŞ,40.23,67
293,2025-11-05 00:00:00+03:00,Ceyhan,MENZELET,65.36,68
294,2025-11-05 00:00:00+03:00,Ceyhan,SIR,45.74,69
295,2025-11-05 00:00:00+03:00,Ceyhan,KOZAN,0.79,70
296,2025-11-05 00:00:00+03:00,Ceyhan,KARTALKAYA,1.81,72
297,2025-11-05 00:00:00+03:00,Ceyhan,BERKE ,125.68,73
298,2025-11-05 00:00:00+03:00,Ceyhan,KILAVUZLU,0.49,74
299,2025-11-05 00:00:00+03:00,Ceyhan,KANDİL HES,27.65,75
300,2025-11-05 00:00:00+03:00,Ceyhan,SARIGÜZEL HES,0.9,76
301,2025-11-05 00:00:00+03:00,Doğu Karadeniz,KÜRTÜN,3.9,77
302,2025-11-05 00:00:00+03:00,Doğu Karadeniz,TORUL,0.66,78
303,2025-11-05 00:00:00+03:00,Doğu Karadeniz,TOPÇAM-ORDU,19.02,80
304,2025-11-05 00:00:00+03:00,Van Gölü,SARIMEHMET,1.69,83
305,2025-11-05 00:00:00+03:00,Van Gölü,ZERNEK,3.34,84
306,2025-11-05 00:00:00+03:00,Doğu Akdeniz,YALNIZARDIÇ,0.74,101
307,2025-11-05 00:00:00+03:00,Yeşilırmak,ÇEKEREK,12.61,301
308,2025-11-05 00:00:00+03:00,Sakarya,KARGI BARAJI VE HES,1.42,401
309,2025-11-05 00:00:00+03:00,Asi,BÜYÜK KARAÇAY,0.01,601
310,2025-11-05 00:00:00+03:00,Batı Karadeniz,KİRAZLIKÖPRÜ,0.05,801
311,2025-11-05 00:00:00+03:00,Antalya,MANAVGAT,2.29,20
312,2025-11-05 00:00:00+03:00,Sakarya,GÜRSÖĞÜT-1 BARAJI,2.76,702
313,2025-11-05 00:00:00+03:00,Doğu Karadeniz,ALADEREÇAM,1.09,705
314,2025-11-05 00:00:00+03:00,Marmara,YENİCE-GÖNEN,0.54,1
315,2025-11-05 00:00:00+03:00,Susurluk,ÇAYGÖREN,0.89,2
316,2025-11-05 00:00:00+03:00,Susurluk,MANYAS,7.09,3
317,2025-11-05 00:00:00+03:00,Susurluk,ÇINARCIK,111.52,4
318,2025-11-05 00:00:00+03:00,Susurluk,DEVECİKONAĞI,0.1,5
319,2025-11-05 00:00:00+03:00,Kuzey Ege,BAYRAMİÇ,0.0,6
320,2025-11-05 00:00:00+03:00,Büyük Menderes,ÇAPALI DİNAR KARAKUYU,1.07,10
321,2025-11-05 00:00:00+03:00,Büyük Menderes,CİNDERE,1.89,11
322,2025-11-05 00:00:00+03:00,Antalya,KARACAÖREN II,1.0,18
323,2025-11-05 00:00:00+03:00,Antalya,SORGUN,1.35,23
324,2025-11-05 00:00:00+03:00,Sakarya,YENİCE,0.0,25
325,2025-11-05 00:00:00+03:00,Sakarya,SARIYAR,87.57,26
326,2025-11-05 00:00:00+03:00,Batı Karadeniz,HASANLAR,1.49,28
327,2025-11-05 00:00:00+03:00,Batı Karadeniz,KÖPRÜBAŞI,17.03,29
