,date,basinName,damName,activeVolume,id,damId
143,2025-11-18 00:00:00+03:00,Yeşilırmak,ATAKÖY,1.06,96983046,30
144,2025-11-18 00:00:00+03:00,Yeşilırmak,ÇAMLIGÖZE,18.11,96983021,33
145,2025-11-18 00:00:00+03:00,Yeşilırmak,GÖLOVA,8.77,96983056,36
146,2025-11-18 00:00:00+03:00,Kızılırmak,YAMULA,109.45,96983038,46
147,2025-11-18 00:00:00+03:00,Kızılırmak,BOYABAT,579.79,96983053,49
148,2025-11-18 00:00:00+03:00,Kızılırmak,GÜLDÜRCEK,3.99,96983039,51
149,2025-11-18 00:00:00+03:00,Ceyhan,ADATEPE,111.66,96983075,201
150,2025-11-18 00:00:00+03:00,Doğu Karadeniz,YAŞMAKLI,6.25,96983058,703
151,2025-11-18 00:00:00+03:00,Kızılırmak,KARGI KIZILIRMAK,3.22,96983089,2101
152,2025-11-18 00:00:00+03:00,Batı Akdeniz,ALAKIR,2.72,96983031,15
153,2025-11-18 00:00:00+03:00,Doğu Akdeniz,GEZENDE,22.0,96983019,52
154,2025-11-18 00:00:00+03:00,Doğu Akdeniz,ERMENEK,651.59,96983052,54
155,2025-11-18 00:00:00+03:00,Doğu Akdeniz,BALKUSAN,1.61,96983066,55
156,2025-11-18 00:00:00+03:00,Doğu Akdeniz,ALAKÖPRÜ,19.95,96983072,56
157,2025-11-18 00:00:00+03:00,Seyhan,ÇATALAN,35.68,96983022,57
158,2025-11-18 00:00:00+03:00,Seyhan,BAHÇELİK,50.82,96983040,59
159,2025-11-18 00:00:00+03:00,Seyhan,YEDİGÖZE,9.81,96983049,60
160,2025-11-18 00:00:00+03:00,Seyhan,FEKE-2,14.94,96983047,61
161,2025-11-18 00:00:00+03:00,Seyhan,MENGE HES,7.0,96983044,62
162,2025-11-18 00:00:00+03:00,Seyhan,KAVŞAKBENDİ HES,5.73,96983061,64
163,2025-11-18 00:00:00+03:00,Seyhan,GÜMÜŞÖREN,39.97,96983076,65
164,2025-11-18 00:00:00+03:00,Seyhan,GÖKTAŞ-1,6.2,96983070,66
165,2025-11-18 00:00:00+03:00,Ceyhan,ASLANTAŞ,336.28,96983016,67
166,2025-11-18 00:00:00+03:00,Ceyhan,MENZELET,291.92,96983029,68
167,2025-11-18 00:00:00+03:00,Ceyhan,SIR,178.48,96983037,69
168,2025-11-18 00:00:00+03:00,Ceyhan,KOZAN,10.18,96983034,70
169,2025-11-18 00:00:00+03:00,Ceyhan,KARTALKAYA,18.91,96983062,72
170,2025-11-18 00:00:00+03:00,Ceyhan,BERKE ,272.39,96983060,73
171,2025-11-18 00:00:00+03:00,Ceyhan,KILAVUZLU,4.16,96983054,74
172,2025-11-18 00:00:00+03:00,Ceyhan,KANDİL HES,64.45,96983063,75
173,2025-11-18 00:00:00+03:00,Ceyhan,SARIGÜZEL HES,5.28,96983064,76
174,2025-11-18 00:00:00+03:00,Doğu Karadeniz,KÜRTÜN,28.73,96983025,77
175,2025-11-18 00:00:00+03:00,Doğu Karadeniz,TORUL,1.12,96983041,78
176,2025-11-18 00:00:00+03:00,Doğu Karadeniz,TOPÇAM-ORDU,34.81,96983057,80
177,2025-11-18 00:00:00+03:00,Van Gölü,SARIMEHMET,24.04,96983050,83
178,2025-11-18 00:00:00+03:00,Van Gölü,ZERNEK,32.95,96983026,84
179,2025-11-18 00:00:00+03:00,Doğu Akdeniz,YALNIZARDIÇ,2.83,96983074,101
180,2025-11-18 00:00:00+03:00,Yeşilırmak,ÇEKEREK,102.76,96983080,301
181,2025-11-18 00:00:00+03:00,Sakarya,KARGI BARAJI VE HES,5.61,96983079,401
182,2025-11-18 00:00:00+03:00,Asi,BÜYÜK KARAÇAY,0.09,96983083,601
183,2025-11-18 00:00:00+03:00,Batı Karadeniz,KİRAZLIKÖPRÜ,1.62,96983078,801
184,2025-11-18 00:00:00+03:00,Antalya,MANAVGAT,41.54,96983051,20
185,2025-11-18 00:00:00+03:00,Sakarya,GÜRSÖĞÜT-1 BARAJI,19.19,96983082,702
186,2025-11-18 00:00:00+03:00,Doğu Karadeniz,ALADEREÇAM,2.93,96983069,705
187,2025-11-18 00:00:00+03:00,Marmara,YENİCE-GÖNEN,8.06,96983028,1
188,2025-11-18 00:00:00+03:00,Susurluk,ÇAYGÖREN,18.85,96983048,2
189,2025-11-18 00:00:00+03:00,Susurluk,MANYAS,59.23,96983065,3
190,2025-11-18 00:00:00+03:00,Susurluk,ÇINARCIK,117.31,96983033,4
191,2025-11-18 00:00:00+03:00,Susurluk,DEVECİKONAĞI,0.86,96983059,5
192,2025-11-18 00:00:00+03:00,Kuzey Ege,BAYRAMİÇ,0.0,96983068,6
193,2025-11-18 00:00:00+03:00,Büyük Menderes,ÇAPALI DİNAR KARAKUYU,3.7,96983073,10
194,2025-11-18 00:00:00+03:00,Büyük Menderes,CİNDERE,27.35,96983042,11
195,2025-11-18 00:00:00+03:00,Antalya,KARACAÖREN II,3.63,96983032,18
196,2025-11-18 00:00:00+03:00,Antalya,SORGUN,2.22,96983071,23
197,2025-11-18 00:00:00+03:00,Sakarya,YENİCE,0.59,96983036,25
198,2025-11-18 00:00:00+03:00,Sakarya,SARIYAR,481.25,96983030,26
199,2025-11-18 00:00:00+03:00,Batı Karadeniz,HASANLAR,13.99,96983027,28
200,2025-11-18 00:00:00+03:00,Batı Karadeniz,KÖPRÜBAŞI,39.19,96983055,29
201,2025-11-18 00:00:00+03:00,Yeşilırmak,KILIÇKAYA,475.4,96983024,31
202,2025-11-18 00:00:00+03:00,Yeşilırmak,H.UĞURLU,305.71,96983020,32
203,2025-11-18 00:00:00+03:00,Yeşilırmak,ALMUS,193.56,96983015,35
204,2025-11-18 00:00:00+03:00,Yeşilırmak,TEPEKIŞLA,8.77,96983086,38
205,2025-11-18 00:00:00+03:00,Kızılırmak,ALTINKAYA,877.83,96983017,41
206,2025-11-18 00:00:00+03:00,Kızılırmak,DERBENT,33.45,96983014,42
207,2025-11-18 00:00:00+03:00,Kızılırmak,KESİKKÖPRÜ,55.06,96983043,44
208,2025-11-18 00:00:00+03:00,Kızılırmak,KAPULUKAYA,72.94,96983023,45
209,2025-11-18 00:00:00+03:00,Kızılırmak,OBRUK,101.42,96983077,47
210,2025-11-18 00:00:00+03:00,Kızılırmak,BAYRAMHACILI HES,58.18,96983045,48
211,2025-11-18 00:00:00+03:00,Kızılırmak,ÇERMİKLER,6.06,96983067,50
212,2025-11-18 00:00:00+03:00,Doğu Akdeniz,BERDAN,40.25,96983013,53
213,2025-11-18 00:00:00+03:00,Doğu Akdeniz,GÖKÇELER,2.2,96983084,1001
214,2025-11-18 00:00:00+03:00,Seyhan,KARAKUZ,1.56,96983085,1002
215,2025-11-18 00:00:00+03:00,Doğu Akdeniz,PAMUKLUK,138.54,96983087,1101
216,2025-11-18 00:00:00+03:00,Van Gölü,MORGEDİK,51.39,96983088,1201
217,2025-11-18 00:00:00+03:00,Sakarya,GÜRSÖĞÜT-2,1.34,96983081,1701
218,2025-11-18 00:00:00+03:00,Antalya,OYMAPINAR,15.66,96983035,19
219,2025-11-18 00:00:00+03:00,Sakarya,GÖKÇEKAYA,68.11,96983018,24
220,2025-11-18 00:00:00+03:00,Yeşilırmak,ATAKÖY,1.06,96983046,30
221,2025-11-18 00:00:00+03:00,Yeşilırmak,ÇAMLIGÖZE,18.11,96983021,33
222,2025-11-18 00:00:00+03:00,Yeşilırmak,GÖLOVA,8.77,96983056,36
223,2025-11-18 00:00:00+03:00,Kızılırmak,YAMULA,109.45,96983038,46
224,2025-11-18 00:00:00+03:00,Kızılırmak,BOYABAT,579.79,96983053,49
225,2025-11-18 00:00:00+03:00,Kızılırmak,GÜLDÜRCEK,3.99,96983039,51
226,2025-11-18 00:00:00+03:00,Ceyhan,ADATEPE,111.66,96983075,201
227,2025-11-18 00:00:00+03:00,Doğu Karadeniz,YAŞMAKLI,6.25,96983058,703
228,2025-11-18 00:00:00+03:00,Kızılırmak,KARGI KIZILIRMAK,3.22,96983089,2101
229,2025-11-18 00:00:00+03:00,Batı Akdeniz,ALAKIR,2.72,96983031,15
230,2025-11-18 00:00:00+03:00,Doğu Akdeniz,GEZENDE,22.0,96983019,52
231,2025-11-18 00:00:00+03:00,Doğu Akdeniz,ERMENEK,651.59,96983052,54
232,2025-11-18 00:00:00+03:00,Doğu Akdeniz,BALKUSAN,1.61,96983066,55
233,2025-11-18 00:00:00+03:00,Doğu Akdeniz,ALAKÖPRÜ,19.95,96983072,56
234,2025-11-18 00:00:00+03:00,Seyhan,ÇATALAN,35.68,96983022,57
235,2025-11-18 00:00:00+03:00,Seyhan,BAHÇELİK,50.82,96983040,59
236,2025-11-18 00:00:00+03:00,Seyhan,YEDİGÖZE,9.81,96983049,60
237,2025-11-18 00:00:00+03:00,Seyhan,FEKE-2,14.94,96983047,61
238,2025-11-18 00:00:00+03:00,Seyhan,MENGE HES,7.0,96983044,62
239,2025-11-18 00:00:00+03:00,Seyhan,KAVŞAKBENDİ HES,5.73,96983061,64
240,2025-11-18 00:00:00+03:00,Seyhan,GÜMÜŞÖREN,39.97,96983076,65
241,2025-11-18 00:00:00+03:00,Seyhan,GÖKTAŞ-1,6.2,96983070,66
242,2025-11-18 00:00:00+03:00,Ceyhan,ASLANTAŞ,336.28,96983016,67
243,2025-11-18 00:00:00+03:00,Ceyhan,MENZELET,291.92,96983029,68
244,2025-11-18 00:00:00+03:00,Ceyhan,SIR,178.48,96983037,69
245,2025-11-18 00:00:00+03:00,Ceyhan,KOZAN,10.18,96983034,70
246,2025-11-18 00:00:00+03:00,Ceyhan,KARTALKAYA,18.91,96983062,72
247,2025-11-18 00:00:00+03:00,Ceyhan,BERKE ,272.39,96983060,73
248,2025-11-18 00:00:00+03:00,Ceyhan,KILAVUZLU,4.16,96983054,74
249,2025-11-18 00:00:00+03:00,Ceyhan,KANDİL HES,64.45,96983063,75
250,2025-11-18 00:00:00+03:00,Ceyhan,SARIGÜZEL HES,5.28,96983064,76
251,2025-11-18 00:00:00+03:00,Doğu Karadeniz,KÜRTÜN,28.73,96983025,77
252,2025-11-18 00:00:00+03:00,Doğu Karadeniz,TORUL,1.12,96983041,78
253,2025-11-18 00:00:00+03:00,Doğu Karadeniz,TOPÇAM-ORDU,34.81,96983057,80
254,2025-11-18 00:00:00+03:00,Van Gölü,SARIMEHMET,24.04,96983050,83
255,2025-11-18 00:00:00+03:00,Van Gölü,ZERNEK,32.95,96983026,84
256,2025-11-18 00:00:00+03:00,Doğu Akdeniz,YALNIZARDIÇ,2.83,96983074,101
257,2025-11-18 00:00:00+03:00,Yeşilırmak,ÇEKEREK,102.76,96983080,301
258,2025-11-18 00:00:00+03:00,Sakarya,KARGI BARAJI VE HES,5.61,96983079,401
259,2025-11-18 00:00:00+03:00,Asi,BÜYÜK KARAÇAY,0.09,96983083,601
260,2025-11-18 00:00:00+03:00,Batı Karadeniz,KİRAZLIKÖPRÜ,1.62,96983078,801
261,2025-11-18 00:00:00+03:00,Antalya,MANAVGAT,41.54,96983051,20
