,date,basinName,damName,energyGeneration,damId
151,2025-11-18 00:00:00+03:00,Kızılırmak,KARGI KIZILIRMAK,0.59,2101
152,2025-11-18 00:00:00+03:00,Batı Akdeniz,ALAKIR,0.12,15
153,2025-11-18 00:00:00+03:00,Doğu Akdeniz,GEZENDE,9.74,52
154,2025-11-18 00:00:00+03:00,Doğu Akdeniz,ERMENEK,492.88,54
155,2025-11-18 00:00:00+03:00,Doğu Akdeniz,BALKUSAN,1.5,55
156,2025-11-18 00:00:00+03:00,Doğu Akdeniz,ALAKÖPRÜ,3.36,56
157,2025-11-18 00:00:00+03:00,Seyhan,ÇATALAN,4.5,57
158,2025-11-18 00:00:00+03:00,Seyhan,BAHÇELİK,3.92,59
159,2025-11-18 00:00:00+03:00,Seyhan,YEDİGÖZE,1.72,60
160,2025-11-18 00:00:00+03:00,Seyhan,FEKE-2,2.16,61
161,2025-11-18 00:00:00+03:00,Seyhan,MENGE HES,0.93,62
162,2025-11-18 00:00:00+03:00,Seyhan,KAVŞAKBENDİ HES,1.21,64
163,2025-11-18 00:00:00+03:00,Seyhan,GÜMÜŞÖREN,1.94,65
164,2025-11-18 00:00:00+03:00,Seyhan,GÖKTAŞ-1,1.96,66
165,2025-11-18 00:00:00+03:00,Ceyhan,ASLANTAŞ,48.56,67
166,2025-11-18 00:00:00+03:00,Ceyhan,MENZELET,63.21,68
167,2025-11-18 00:00:00+03:00,Ceyhan,SIR,38.45,69
168,2025-11-18 00:00:00+03:00,Ceyhan,KOZAN,0.79,70
169,2025-11-18 00:00:00+03:00,Ceyhan,KARTALKAYA,1.53,72
170,2025-11-18 00:00:00+03:00,Ceyhan,BERKE ,125.35,73
171,2025-11-18 00:00:00+03:00,Ceyhan,KILAVUZLU,0.53,74
172,2025-11-18 00:00:00+03:00,Ceyhan,KANDİL HES,33.43,75
173,2025-11-18 00:00:00+03:00,Ceyhan,SARIGÜZEL HES,1.3,76
174,2025-11-18 00:00:00+03:00,Doğu Karadeniz,KÜRTÜN,6.3,77
175,2025-11-18 00:00:00+03:00,Doğu Karadeniz,TORUL,0.65,78
176,2025-11-18 00:00:00+03:00,Doğu Karadeniz,TOPÇAM-ORDU,20.92,80
177,2025-11-18 00:00:00+03:00,Van Gölü,SARIMEHMET,1.64,83
178,2025-11-18 00:00:00+03:00,Van Gölü,ZERNEK,3.43,84
179,2025-11-18 00:00:00+03:00,Doğu Akdeniz,YALNIZARDIÇ,0.77,101
180,2025-11-18 00:00:00+03:00,Yeşilırmak,ÇEKEREK,12.35,301
181,2025-11-18 00:00:00+03:00,Sakarya,KARGI BARAJI VE HES,1.18,401
182,2025-11-18 00:00:00+03:00,Asi,BÜYÜK KARAÇAY,0.01,601
183,2025-11-18 00:00:00+03:00,Batı Karadeniz,KİRAZLIKÖPRÜ,0.11,801
184,2025-11-18 00:00:00+03:00,Antalya,MANAVGAT,1.76,20
185,2025-11-18 00:00:00+03:00,Sakarya,GÜRSÖĞÜT-1 BARAJI,2.82,702
186,2025-11-18 00:00:00+03:00,Doğu Karadeniz,ALADEREÇAM,1.45,705
187,2025-11-18 00:00:00+03:00,Marmara,YENİCE-GÖNEN,0.77,1
188,2025-11-18 00:00:00+03:00,Susurluk,ÇAYGÖREN,1.03,2
189,2025-11-18 00:00:00+03:00,Susurluk,MANYAS,7.25,3
190,2025-11-18 00:00:00+03:00,Susurluk,ÇINARCIK,93.4,4
191,2025-11-18 00:00:00+03:00,Susurluk,DEVECİKONAĞI,0.06,5
192,2025-11-18 00:00:00+03:00,Kuzey Ege,BAYRAMİÇ,0.0,6
193,2025-11-18 00:00:00+03:00,Büyük Menderes,ÇAPALI DİNAR KARAKUYU,1.12,10
194,2025-11-18 00:00:00+03:00,Büyük Menderes,CİNDERE,1.99,11
195,2025-11-18 00:00:00+03:00,Antalya,KARACAÖREN II,0.97,18
196,2025-11-18 00:00:00+03:00,Antalya,SORGUN,1.12,23
197,2025-11-18 00:00:00+03:00,Sakarya,YENİCE,0.04,25
198,2025-11-18 00:00:00+03:00,Sakarya,SARIYAR,88.97,26
199,2025-11-18 00:00:00+03:00,Batı Karadeniz,HASANLAR,1.5,28
200,2025-11-18 00:00:00+03:00,Batı Karadeniz,KÖPRÜBAŞI,18.81,29
201,2025-11-18 00:00:00+03:00,Yeşilırmak,KILIÇKAYA,85.83,31
202,2025-11-18 00:00:00+03:00,Yeşilırmak,H.UĞURLU,81.44,32
203,2025-11-18 00:00:00+03:00,Yeşilırmak,ALMUS,23.11,35
204,2025-11-18 00:00:00+03:00,Yeşilırmak,TEPEKIŞLA,0.86,38
205,2025-11-18 00:00:00+03:00,Kızılırmak,ALTINKAYA,240.57,41
206,2025-11-18 00:00:00+03:00,Kızılırmak,DERBENT,1.84,42
207,2025-11-18 00:00:00+03:00,Kızılırmak,KESİKKÖPRÜ,5.13,44
208,2025-11-18 00:00:00+03:00,Kızılırmak,KAPULUKAYA,6.96,45
209,2025-11-18 00:00:00+03:00,Kızılırmak,OBRUK,15.99,47
210,2025-11-18 00:00:00+03:00,Kızılırmak,BAYRAMHACILI HES,5.8,48
211,2025-11-18 00:00:00+03:00,Kızılırmak,ÇERMİKLER,0.4,50
212,2025-11-18 00:00:00+03:00,Doğu Akdeniz,BERDAN,2.35,53
213,2025-11-18 00:00:00+03:00,Doğu Akdeniz,GÖKÇELER,0.3,1001
214,2025-11-18 00:00:00+03:00,Seyhan,KARAKUZ,2.29,1002
215,2025-11-18 00:00:00+03:00,Doğu Akdeniz,PAMUKLUK,32.2,1101
216,2025-11-18 00:00:00+03:00,Van Gölü,MORGEDİK,6.17,1201
217,2025-11-18 00:00:00+03:00,Sakarya,GÜRSÖĞÜT-2,0.1,1701
218,2025-11-18 00:00:00+03:00,Antalya,OYMAPINAR,5.47,19
219,2025-11-18 00:00:00+03:00,Sakarya,GÖKÇEKAYA,18.23,24
220,2025-11-18 00:00:00+03:00,Yeşilırmak,ATAKÖY,0.04,30
221,2025-11-18 00:00:00+03:00,Yeşilırmak,ÇAMLIGÖZE,1.17,33
222,2025-11-18 00:00:00+03:00,Yeşilırmak,GÖLOVA,0.22,36
223,2025-11-18 00:00:00+03:00,Kızılırmak,YAMULA,21.12,46
224,2025-11-18 00:00:00+03:00,Kızılırmak,BOYABAT,187.27,49
225,2025-11-18 00:00:00+03:00,Kızılırmak,GÜLDÜRCEK,0.62,51
226,2025-11-18 00:00:00+03:00,Ceyhan,ADATEPE,17.95,201
227,2025-11-18 00:00:00+03:00,Doğu Karadeniz,YAŞMAKLI,18.77,703
228,2025-11-18 00:00:00+03:00,Kızılırmak,KARGI KIZILIRMAK,0.59,2101
229,2025-11-18 00:00:00+03:00,Batı Akdeniz,ALAKIR,0.12,15
230,2025-11-18 00:00:00+03:00,Doğu Akdeniz,GEZENDE,9.74,52
231,2025-11-18 00:00:00+03:00,Doğu Akdeniz,ERMENEK,492.88,54
232,2025-11-18 00:00:00+03:00,Doğu Akdeniz,BALKUSAN,1.5,55
233,2025-11-18 00:00:00+03:00,Doğu Akdeniz,ALAKÖPRÜ,3.36,56
234,2025-11-18 00:00:00+03:00,Seyhan,ÇATALAN,4.5,57
235,2025-11-18 00:00:00+03:00,Seyhan,BAHÇELİK,3.92,59
236,2025-11-18 00:00:00+03:00,Seyhan,YEDİGÖZE,1.72,60
237,2025-11-18 00:00:00+03:00,Seyhan,FEKE-2,2.16,61
238,2025-11-18 00:00:00+03:00,Seyhan,MENGE HES,0.93,62
239,2025-11-18 00:00:00+03:00,Seyhan,KAVŞAKBENDİ HES,1.21,64
240,2025-11-18 00:00:00+03:00,Seyhan,GÜMÜŞÖREN,1.94,65
241,2025-11-18 00:00:00+03:00,Seyhan,GÖKTAŞ-1,1.96,66
242,2025-11-18 00:00:00+03:00,Ceyhan,ASLANTAŞ,48.56,67
243,2025-11-18 00:00:00+03:00,Ceyhan,MENZELET,63.21,68
244,2025-11-18 00:00:00+03:00,Ceyhan,SIR,38.45,69
245,2025-11-18 00:00:00+03:00,Ceyhan,KOZAN,0.79,70
246,2025-11-18 00:00:00+03:00,Ceyhan,KARTALKAYA,1.53,72
247,2025-11-18 00:00:00+03:00,Ceyhan,BERKE ,125.35,73
248,2025-11-18 00:00:00+03:00,Ceyhan,KILAVUZLU,0.53,74
249,2025-11-18 00:00:00+03:00,Ceyhan,KANDİL HES,33.43,75
250,2025-11-18 00:00:00+03:00,Ceyhan,SARIGÜZEL HES,1.3,76
251,2025-11-18 00:00:00+03:00,Doğu Karadeniz,KÜRTÜN,6.3,77
252,2025-11-18 00:00:00+03:00,Doğu Karadeniz,TORUL,0.65,78
253,2025-11-18 00:00:00+03:00,Doğu Karadeniz,TOPÇAM-ORDU,20.92,80
254,2025-11-18 00:00:00+03:00,Van Gölü,SARIMEHMET,1.64,83
255,2025-11-18 00:00:00+03:00,Van Gölü,ZERNEK,3.43,84
256,2025-11-18 00:00:00+03:00,Doğu Akdeniz,YALNIZARDIÇ,0.77,101
257,2025-11-18 00:00:00+03:00,Yeşilırmak,ÇEKEREK,12.35,301
258,2025-11-18 00:00:00+03:00,Sakarya,KARGI BARAJI VE HES,1.18,401
259,2025-11-18 00:00:00+03:00,Asi,BÜYÜK KARAÇAY,0.01,601
260,2025-11-18 00:00:00+03:00,Batı Karadeniz,KİRAZLIKÖPRÜ,0.11,801
261,2025-11-18 00:00:00+03:00,Antalya,MANAVGAT,1.76,20
262,2025-11-18 00:00:00+03:00,Sakarya,GÜRSÖĞÜT-1 BARAJI,2.82,702
263,2025-11-18 00:00:00+03:00,Doğu Karadeniz,ALADEREÇAM,1.45,705
264,2025-11-18 00:00:00+03:00,Marmara,YENİCE-GÖNEN,0.77,1
265,2025-11-18 00:00:00+03:00,Susurluk,ÇAYGÖREN,1.03,2
266,2025-11-18 00:00:00+03:00,Susurluk,MANYAS,7.25,3
267,2025-11-18 00:00:00+03:00,Susurluk,ÇINARCIK,93.4,4
268,2025-11-18 00:00:00+03:00,Susurluk,DEVECİKONAĞI,0.06,5
269,2025-11-18 00:00:00+03:00,Kuzey Ege,BAYRAMİÇ,0.0,6
270,2025-11-18 00:00:00+03:00,Büyük Menderes,ÇAPALI DİNAR KARAKUYU,1.12,10
271,2025-11-18 00:00:00+03:00,Büyük Menderes,CİNDERE,1.99,11
272,2025-11-18 00:00:00+03:00,Antalya,KARACAÖREN II,0.97,18
273,2025-11-18 00:00:00+03:00,Antalya,SORGUN,1.12,23
274,2025-11-18 00:00:00+03:00,Sakarya,YENİCE,0.04,25
275,2025-11-18 00:00:00+03:00,Sakarya,SARIYAR,88.97,26
276,2025-11-18 00:00:00+03:00,Batı Karadeniz,HASANLAR,1.5,28
277,2025-11-18 00:00:00+03:00,Batı Karadeniz,KÖPRÜBAŞI,18.81,29
278,2025-11-18 00:00:00+03:00,Yeşilırmak,KILIÇKAYA,85.83,31
279,2025-11-18 00:00:00+03:00,Yeşilırmak,H.UĞURLU,81.44,32
280,2025-11-18 00:00:00+03:00,Yeşilırmak,ALMUS,23.11,35
281,2025-11-18 00:00:00+03:00,Yeşilırmak,TEPEKIŞLA,0.86,38
282,2025-11-18 00:00:00+03:00,Kızılırmak,ALTINKAYA,240.57,41
283,2025-11-18 00:00:00+03:00,Kızılırmak,DERBENT,1.84,42
284,2025-11-18 00:00:00+03:00,Kızılırmak,KESİKKÖPRÜ,5.13,44
285,2025-11-18 00:00:00+03:00,Kızılırmak,KAPULUKAYA,6.96,45
286,2025-11-18 00:00:00+03:00,Kızılırmak,OBRUK,15.99,47
287,2025-11-18 00:00:00+03:00,Kızılırmak,BAYRAMHACILI HES,5.8,48
288,2025-11-18 00:00:00+03:00,Kızılırmak,ÇERMİKLER,0.4,50
289,2025-11-18 00:00:00+03:00,Doğu Akdeniz,BERDAN,2.35,53
290,2025-11-18 00:00:00+03:00,Doğu Akdeniz,GÖKÇELER,0.3,1001
291,2025-11-18 00:00:00+03:00,Seyhan,KARAKUZ,2.29,1002
292,2025-11-18 00:00:00+03:00,Doğu Akdeniz,PAMUKLUK,32.2,1101
293,2025-11-18 00:00:00+03:00,Van Gölü,MORGEDİK,6.17,1201
294,2025-11-18 00:00:00+03:00,Sakarya,GÜRSÖĞÜT-2,0.1,1701
295,2025-11-18 00:00:00+03:00,Antalya,OYMAPINAR,5.47,19
296,2025-11-18 00:00:00+03:00,Sakarya,GÖKÇEKAYA,18.23,24
297,2025-11-18 00:00:00+03:00,Yeşilırmak,ATAKÖY,0.04,30
298,2025-11-18 00:00:00+03:00,Yeşilırmak,ÇAMLIGÖZE,1.17,33
299,2025-11-18 00:00:00+03:00,Yeşilırmak,GÖLOVA,0.22,36
300,2025-11-18 00:00:00+03:00,Kızılırmak,YAMULA,21.12,46
301,2025-11-18 00:00:00+03:00,Kızılırmak,BOYABAT,187.27,49
302,2025-11-18 00:00:00+03:00,Kızılırmak,GÜLDÜRCEK,0.62,51
303,2025-11-18 00:00:00+03:00,Ceyhan,ADATEPE,17.95,201
