Date,USD_TRY,EUR_TRY,GBP_TRY,XAU_TRY,FX_basket,USD_TRY_mom7d,USD_TRY_mom30d,EUR_TRY_mom7d,EUR_TRY_mom30d,XAU_TRY_mom7d,XAU_TRY_mom30d,FX_basket_mom7d,FX_basket_mom30d,FX_volatility,date
2025-04-20,38.0611,43.2644,50.2831,,40.66275,0.5189543795524054,0.3853356191481083,3.4704268737459243,5.032348906934692,,,2.0678255827525804,2.8050792286348214,0.476088956570014,2025-04-20
2025-04-21,38.0032,43.2143,50.352,,40.60875,0.25298557269972655,0.2326256099169255,0.4038057178703758,4.910721872230939,,,0.3331776774662121,2.668554417146507,0.4937613958808234,2025-04-21
2025-04-22,38.114,43.9857,50.9836,,41.04985,0.3927311806431577,0.5248582355268372,1.7019810587843631,6.78343833072359,,,1.0899531487603697,3.7837598680260154,0.5352348037260402,2025-04-22
2025-04-23,38.114,43.9857,50.9836,,41.04985,0.28284635522870527,0.6969580081479076,2.052620588849452,7.231194919489514,,,1.2233147366149888,4.095362350814069,0.5658256780963714,2025-04-23
2025-04-24,38.1314,43.8343,50.9273,,40.98285,0.22130406442524286,0.7168515583729551,1.3610601747688245,6.8087231968810835,,,0.8276245526977144,3.8855513307984646,0.5863795410898459,2025-04-24
2025-04-25,38.2289,43.485,50.7477,,40.85695,0.4408700746956873,0.8449270086471117,0.5098880372777614,6.193328758525873,,,0.47758698071329597,3.6222299717845408,0.5948097504801108,2025-04-25
2025-04-26,38.2289,43.485,50.7477,,40.85695,0.4408700746956873,0.7914850759451308,0.5098880372777614,6.235616598994431,,,0.47758698071329597,3.6172368449416847,0.599296898818007,2025-04-26
2025-04-27,38.2289,43.485,50.7477,,40.85695,0.4408700746956873,0.7819193668720414,0.5098880372777614,6.387923863580758,,,0.47758698071329597,3.6895527388038696,0.5986876189389702,2025-04-27
2025-04-28,38.2455,43.4132,50.8007,,40.829350000000005,0.6375778881778427,0.8256815431703313,0.4602643106564219,6.212262073689878,,,0.5432326776864782,3.6195075774398955,0.5929858780389077,2025-04-28
2025-04-29,38.3665,43.5309,51.0386,,40.9487,0.6624862255339314,1.144670900525413,-1.0339724046678822,6.500220188873129,,,-0.24640772134367772,3.9224021429759004,0.587665278071372,2025-04-29
2025-04-30,38.3672,43.6858,51.3277,,41.0265,0.6643228210106544,1.1465162935018425,-0.6818124981528118,6.8791897049468975,,,-0.056882059252350015,4.119848286241079,0.5806846287240066,2025-04-30
2025-05-01,38.3672,43.6858,51.3277,,41.0265,0.6183879951955573,1.1465162935018425,-0.3387757988607021,6.8791897049468975,,,0.10650796613704827,4.119848286241079,0.5683139238578514,2025-05-01
2025-05-02,38.3684,43.6361,51.218,,41.002250000000004,0.36490717755415236,1.5961615862054357,0.347476141198122,7.209000071249738,,,0.3556310493074255,4.507598687354641,0.5373934767089491,2025-05-02
2025-05-03,38.3684,43.6361,51.218,,41.002250000000004,0.36490717755415236,1.3538180310070702,0.347476141198122,6.756029416801623,,,0.3556310493074255,4.158490038803264,0.508094569851699,2025-05-03
2025-05-04,38.3684,43.6361,51.218,,41.002250000000004,0.36490717755415236,1.3329389362370714,0.347476141198122,4.542644944896979,,,0.3556310493074255,3.0159402138342895,0.4998553726508876,2025-05-04
2025-05-05,38.3695,43.496,50.9437,,40.93275,0.32422115020067643,1.3358440934192917,0.19072540149078776,4.206995687589843,,,0.2532491945132387,2.8413252147827306,0.48609755504038016,2025-05-05
2025-05-06,38.5105,43.6421,51.113,,41.0763,0.375327434089634,1.708232423138778,0.25545072580626105,4.557019645424054,,,0.3116094039615547,3.201986842320137,0.4730638759105633,2025-05-06
2025-05-07,38.5259,43.6354,51.2635,,41.08065,0.41363456285579137,1.7951461826060555,-0.11536929620151737,4.612397060762619,,,0.13198786150414588,3.2722039266950054,0.4542429121330741,2025-05-07
2025-05-08,38.556,43.809,51.3716,,41.1825,0.49208699097145203,1.6423694408562506,0.28201383515924494,5.170542933415279,,,0.3802420386823213,3.4889594186072737,0.4347721082586707,2025-05-08
