model,config,description,feature_selection,MAE,RMSE,MAPE,sMAPE,MASE,training_time_seconds
catboost,catboost_balanced,Balanced performance and speed (recommended),all,414.5884905141792,679.0506177028265,0.9989773227025048,1.0023936608741322,0.21462035011163844,4.441257953643799
lightgbm,lightgbm_deep,Deep leaf-wise trees,all,437.0791946498596,676.6526515893864,1.062255704370475,1.0638155069456232,0.22626313061881198,14.156404972076416
prophet,prophet_light,"Conservative, low-variance Prophet",prophet_minimal,2061.8243463836075,2625.5877697372784,5.613397530483889,5.386975502217073,1.0673462317797164,16.462196826934814
