datetime,temp_national,humidity_national,wind_speed_national,apparent_temp_national,precipitation_national,cloud_cover_national,temp_std
2020-01-02 03:00:00+03:00,1.8231461,41.66519,7.9397416,-0.3294403,0.02709,29.5269,3.2349157
2020-01-02 04:00:00+03:00,1.8501711,42.278492,7.2337203,-0.17741325,0.04939,41.948704,3.2111683
2020-01-02 05:00:00+03:00,1.808366,42.2351,7.722451,-0.2977664,0.051880002,33.5588,3.113661
2020-01-02 06:00:00+03:00,1.9070112,42.22833,7.5200186,-0.15068312,0.06735,47.0995,3.1981933
2020-01-02 07:00:00+03:00,1.870681,41.93484,8.33749,-0.31961957,0.062350005,36.2312,3.195895
2020-01-02 08:00:00+03:00,1.852871,42.015907,8.590606,-0.3730137,0.049230002,36.728798,3.3455694
2020-01-02 09:00:00+03:00,2.0486307,41.454796,8.457506,-0.13806982,0.08072,47.9665,3.5177631
2020-01-02 10:00:00+03:00,2.440991,40.148014,9.398826,0.1438277,0.073060006,46.473103,3.5202243
2020-01-02 11:00:00+03:00,2.9091008,38.488068,9.433645,0.6324054,0.07034,37.500202,3.5389276
2020-01-02 12:00:00+03:00,3.2139013,37.178627,9.621384,0.91798043,0.08688,39.252,3.2749462
2020-01-02 13:00:00+03:00,3.418886,37.012665,9.551726,1.1677334,0.12596,43.555004,3.0807433
2020-01-02 14:00:00+03:00,3.470201,34.883026,10.265062,1.0494993,0.18225001,33.741096,2.796387
2020-01-02 15:00:00+03:00,3.3994162,35.111813,10.059272,0.999176,0.14646,32.827503,3.3887563
2020-01-02 16:00:00+03:00,3.3243608,36.150227,9.800375,0.986136,0.14086,39.8316,3.356984
2020-01-02 17:00:00+03:00,3.025911,37.295208,9.396894,0.7371609,0.0592,29.2435,3.2212818
2020-01-02 18:00:00+03:00,2.608691,39.095898,8.153293,0.49262774,0.02668,26.7751,3.3376784
2020-01-02 19:00:00+03:00,2.392631,40.168434,8.014448,0.29159412,0.03374,29.756102,3.3614318
2020-01-02 20:00:00+03:00,2.283096,40.805138,7.6247253,0.23914546,0.0365,28.388199,3.3214793
2020-01-02 21:00:00+03:00,2.2172961,40.88614,7.411953,0.19479367,0.041720003,29.128,3.4717033
2020-01-02 22:00:00+03:00,2.075241,41.46155,6.7129555,0.14853048,0.0486,28.325699,3.6440578
2020-01-02 23:00:00+03:00,2.006906,42.000786,6.347397,0.13943473,0.05837,22.9688,3.7594283
2020-01-03 00:00:00+03:00,1.9296861,42.379967,6.5104585,0.03656538,0.08182001,29.489399,3.8701775
2020-01-03 01:00:00+03:00,1.8884912,42.167694,6.3406954,0.0067570694,0.049490005,24.3358,3.9093652
2020-01-03 02:00:00+03:00,1.7922412,42.13354,6.1413527,-0.078279555,0.060500003,25.9669,3.9954531
2020-01-03 03:00:00+03:00,2.023146,41.50337,6.4340515,0.12951055,0.04944,23.961401,4.029562
2020-01-03 04:00:00+03:00,2.0508661,41.303062,6.3551083,0.17005707,0.065799996,23.8048,3.9117453
2020-01-03 05:00:00+03:00,1.8038161,42.215553,5.8046,-0.009874944,0.05307,22.7249,3.8664901
2020-01-03 06:00:00+03:00,1.6777163,42.53668,5.3879356,-0.08718775,0.063039996,25.803099,3.9378035
2020-01-03 07:00:00+03:00,1.517636,43.08259,5.0152955,-0.204568,0.06871,28.6828,3.9050832
2020-01-03 08:00:00+03:00,1.5601361,42.9706,5.1465573,-0.17760852,0.07445,31.125898,3.8228803
2020-01-03 09:00:00+03:00,1.8074812,42.047447,5.4061036,0.046277236,0.06309,32.0493,3.711189
2020-01-03 10:00:00+03:00,2.4878514,39.19718,6.417486,0.60669667,0.06536,31.2878,3.4213986
2020-01-03 11:00:00+03:00,3.0334811,36.422897,6.443629,1.1476843,0.0497,33.3948,3.3133361
2020-01-03 12:00:00+03:00,3.4594707,33.703064,6.888348,1.480848,0.070379995,35.048298,3.2104805
2020-01-03 13:00:00+03:00,3.7004309,32.602375,7.6211467,1.6142627,0.06296,34.3139,3.0833976
2020-01-03 14:00:00+03:00,3.7361562,32.540436,7.604419,1.6573713,0.057589997,36.2172,2.8582165
2020-01-03 15:00:00+03:00,3.6210413,33.67703,7.6891146,1.5483341,0.02672,26.724901,3.597548
2020-01-03 16:00:00+03:00,3.536771,33.985504,7.6226106,1.4750366,0.03137,38.7618,3.3166459
2020-01-03 17:00:00+03:00,3.2061062,35.67827,6.1528277,1.368194,0.02645,35.514698,3.1708221
2020-01-03 18:00:00+03:00,2.595016,38.796055,5.0039697,0.9303893,0.01868,34.9556,3.183022
2020-01-03 19:00:00+03:00,2.2434263,40.749107,4.4779286,0.6538507,0.03199,22.2987,3.4429557
2020-01-03 20:00:00+03:00,1.7118161,42.434475,4.2115736,0.118366085,0.05557,28.547699,3.7435532
2020-01-03 21:00:00+03:00,1.4976711,43.289234,4.0931377,-0.0888958,0.09492,32.6716,3.9924347
2020-01-03 22:00:00+03:00,1.512556,43.429214,3.8111677,-0.023256727,0.12911001,31.5919,3.852658
2020-01-03 23:00:00+03:00,1.518891,43.33364,3.5319636,0.025833812,0.12819,35.475403,4.0055656
2020-01-04 00:00:00+03:00,1.3346261,43.837543,3.613628,-0.18815044,0.1178,38.168198,3.8588445
2020-01-04 01:00:00+03:00,1.571581,43.086063,3.1477413,0.13551465,0.09194999,39.2647,3.5795999
2020-01-04 02:00:00+03:00,1.7338511,42.602592,2.8597507,0.3547733,0.06043,37.6906,3.5653636
2020-01-04 03:00:00+03:00,1.7413611,42.45495,3.3837993,0.28100002,0.04211,37.0093,3.742996
2020-01-04 04:00:00+03:00,1.695386,43.070503,3.5886772,0.21459937,0.01044,39.844902,3.6597338
2020-01-04 05:00:00+03:00,1.6533359,43.382538,3.5911884,0.17400791,0.00517,37.5438,3.5700297
2020-01-04 06:00:00+03:00,1.512681,43.772324,3.8910253,-0.02888067,0.00261,35.8606,3.3233225
2020-01-04 07:00:00+03:00,1.632291,43.055874,3.5978162,0.13351716,0.01468,33.464302,3.2315116
2020-01-04 08:00:00+03:00,1.561591,42.881813,3.6258395,0.040539168,0.01468,28.7375,3.455024
2020-01-04 09:00:00+03:00,1.706231,42.387672,3.4647608,0.21926522,0.01207,33.0789,3.3887472
2020-01-04 10:00:00+03:00,2.4445012,39.237278,3.8700635,0.9267904,0.01054,28.3625,3.2935731
2020-01-04 11:00:00+03:00,3.085381,35.399525,3.9685853,1.5328041,0.01847,24.669102,3.4078236
2020-01-04 12:00:00+03:00,3.7136261,30.49263,4.3060064,2.0343537,0.01571,22.1224,3.5159528
2020-01-04 13:00:00+03:00,4.102436,28.717745,4.630729,2.3652158,0.00522,19.3957,3.5916858
2020-01-04 14:00:00+03:00,4.340656,27.962004,4.5210466,2.6260958,0.0077299997,17.8613,3.6351826
2020-01-04 15:00:00+03:00,4.3390713,29.462727,4.973307,2.6112952,0.01285,29.198097,3.840378
2020-01-04 16:00:00+03:00,4.2477555,31.126644,5.019853,2.5705762,0.03127,19.7962,3.7778184
2020-01-04 17:00:00+03:00,3.7943363,34.283146,4.508512,2.2423296,0.04412,15.3111,3.587343
2020-01-04 18:00:00+03:00,2.7631857,38.161644,4.1929913,1.2147093,0.010290001,17.156,3.6038306
2020-01-04 19:00:00+03:00,2.367101,39.330994,4.6945515,0.7133284,0.028259998,13.436399,3.425106
2020-01-04 20:00:00+03:00,2.097816,39.968925,4.6280365,0.42857444,0.05903,12.627699,3.4360256
2020-01-04 21:00:00+03:00,2.4678307,38.184914,4.0495687,0.8894865,0.082320005,10.5201,3.989244
2020-01-04 22:00:00+03:00,1.7909758,40.09367,3.9678216,0.17414162,0.074939996,11.1065,3.8676653
2020-01-04 23:00:00+03:00,1.332061,41.210335,4.00088,-0.33168107,0.059379995,12.481701,3.9563558
2020-01-05 00:00:00+03:00,1.1859561,41.267433,3.6740153,-0.45436403,0.072179995,19.180199,3.959714
2020-01-05 01:00:00+03:00,1.044591,41.37423,3.4869428,-0.5875105,0.054059997,17.965498,4.001741
2020-01-05 02:00:00+03:00,1.113561,41.14191,3.5095508,-0.5163636,0.03373,28.8526,3.9937272
2020-01-05 03:00:00+03:00,1.8658661,39.24269,4.4856067,0.16321677,0.0261,30.7566,4.4134216
2020-01-05 04:00:00+03:00,1.419406,40.387897,5.1251006,-0.41738838,0.015660001,31.148201,4.395103
2020-01-05 05:00:00+03:00,1.7643712,39.553745,4.921316,-0.00448405,0.02088,36.2796,4.575946
2020-01-05 06:00:00+03:00,1.8662909,39.114807,4.9287477,0.10087142,0.01044,36.499397,4.5707235
2020-01-05 07:00:00+03:00,1.962566,38.607914,4.6386437,0.23973371,0.00261,37.9537,4.5225444
2020-01-05 08:00:00+03:00,1.9064962,38.672173,4.109783,0.25645244,0.0,42.5687,4.4035354
2020-01-05 09:00:00+03:00,2.048091,39.14651,3.9861894,0.45304978,0.00261,43.9505,3.8462412
2020-01-05 10:00:00+03:00,2.7039564,38.40138,3.3742208,1.2794584,0.00522,39.6517,3.4811974
2020-01-05 11:00:00+03:00,3.4333415,34.867405,2.559411,2.1223485,0.00261,46.1677,3.549584
2020-01-05 12:00:00+03:00,3.8829408,31.379179,2.755035,2.4780197,0.01044,46.441902,3.5993187
2020-01-05 13:00:00+03:00,4.1438365,30.580017,3.4139092,2.6524427,0.00261,46.190002,3.5110757
2020-01-05 14:00:00+03:00,4.129411,32.201885,4.3668356,2.5554676,0.02094,47.714603,3.4101412
2020-01-05 15:00:00+03:00,4.073291,32.554695,4.542797,2.473916,0.062580004,46.5231,3.8090703
2020-01-05 16:00:00+03:00,3.7649662,33.96905,5.6331196,2.007609,0.057480004,49.7362,3.8947518
2020-01-05 17:00:00+03:00,3.2166412,39.007744,5.433182,1.5981716,0.11496001,49.168804,3.9595885
2020-01-05 18:00:00+03:00,2.6176558,39.359097,6.0242534,0.8112353,0.14574,47.812,4.021309
2020-01-05 19:00:00+03:00,2.4431963,39.427277,5.8326416,0.63852584,0.10908,47.747,4.1905837
2020-01-05 20:00:00+03:00,2.371761,40.49591,5.7296877,0.61344707,0.099120006,47.2863,4.1665525
2020-01-05 21:00:00+03:00,2.2570362,41.244984,5.3934298,0.5499171,0.07842,45.9891,4.187011
2020-01-05 22:00:00+03:00,2.2055562,42.120743,5.942926,0.44271532,0.13454999,42.356705,3.965437
2020-01-05 23:00:00+03:00,2.153786,43.629913,6.4589863,0.35854098,0.11448,41.185207,4.010753
2020-01-06 00:00:00+03:00,2.125946,44.040604,6.5245895,0.33176145,0.07988001,47.415703,4.2244654
2020-01-06 01:00:00+03:00,2.1533809,44.06717,7.134403,0.27591208,0.11487001,48.697304,4.235142
2020-01-06 02:00:00+03:00,2.169876,43.97943,7.9545636,0.16878076,0.17079,50.020405,4.0353904
2020-01-06 03:00:00+03:00,2.3402462,43.51376,7.9434366,0.3608919,0.25161,50.019806,4.2439256
2020-01-06 04:00:00+03:00,2.4809961,42.898373,8.835501,0.3782436,0.27650002,49.87761,4.2381034
2020-01-06 05:00:00+03:00,2.5278459,42.91824,10.1630335,0.24148257,0.44652,50.420006,3.9823341
2020-01-06 06:00:00+03:00,2.596891,42.690315,10.06688,0.32769743,0.34125003,50.393906,3.963133
2020-01-06 07:00:00+03:00,2.6302514,42.80252,12.102953,0.072091766,0.31508002,50.074203,3.8022108
2020-01-06 08:00:00+03:00,2.655521,42.739014,13.086965,-0.043478467,0.54175,50.158005,3.777339
2020-01-06 09:00:00+03:00,2.6617362,43.26382,13.480709,-0.073310286,0.72470003,49.316006,3.6128783
2020-01-06 10:00:00+03:00,2.7972462,43.177544,13.833877,0.032419108,0.67504,49.665604,3.5898468
2020-01-06 11:00:00+03:00,2.990476,42.3186,14.483076,0.13769469,0.61429,49.6938,3.557126
2020-01-06 12:00:00+03:00,3.0791013,42.490192,14.146621,0.2965025,0.6012801,49.520206,3.5958374
2020-01-06 13:00:00+03:00,3.1473365,42.554066,13.910208,0.40851906,0.56854,49.736103,3.6554976
2020-01-06 14:00:00+03:00,3.1346662,42.93607,13.740526,0.4317961,0.58037996,50.109207,3.5529997
2020-01-06 15:00:00+03:00,2.890021,44.225048,11.976873,0.44371006,0.6078999,49.802204,3.8637197
2020-01-06 16:00:00+03:00,2.896021,44.364166,13.249992,0.26549584,0.79842,50.202206,4.014099
2020-01-06 17:00:00+03:00,2.809106,44.077446,13.343601,0.1394688,0.89386004,50.298004,3.6955433
2020-01-06 18:00:00+03:00,2.7179112,44.45708,13.568668,0.010613397,0.84718,48.112404,3.5612743
2020-01-06 19:00:00+03:00,2.686336,44.61548,13.152731,0.036918163,0.6798401,48.111206,3.5758157
2020-01-06 20:00:00+03:00,2.7471814,44.093407,12.879367,0.12637942,0.54118,48.952206,3.617887
2020-01-06 21:00:00+03:00,2.809051,44.261158,13.028253,0.1832078,0.52856004,50.287804,3.4168978
2020-01-06 22:00:00+03:00,2.7894309,44.890347,13.232284,0.15137662,0.55307,49.818005,3.367726
2020-01-06 23:00:00+03:00,2.818111,44.69854,12.765142,0.24471267,0.52023,47.649303,3.2801077
2020-01-07 00:00:00+03:00,2.7706358,44.670563,12.715737,0.19062479,0.52168,49.423107,3.206077
2020-01-07 01:00:00+03:00,2.779311,44.8506,12.70013,0.2083771,0.43631,49.102608,3.0036926
2020-01-07 02:00:00+03:00,2.8161309,44.393723,12.1531105,0.31497008,0.41241005,50.164207,2.9310486
2020-01-07 03:00:00+03:00,2.8352914,44.6424,12.123133,0.35234576,0.52837,49.80951,2.6345832
2020-01-07 04:00:00+03:00,2.9093158,44.387566,13.901951,0.17213926,0.50765,50.028904,2.4948015
2020-01-07 05:00:00+03:00,2.9631011,44.097733,13.365687,0.3039821,0.56488,50.119102,2.649691
2020-01-07 06:00:00+03:00,2.958081,44.335514,13.66213,0.26692125,0.62165004,50.2722,2.9328022
2020-01-07 07:00:00+03:00,2.9402714,44.53692,13.568623,0.2660106,0.555,50.008404,3.0079608
2020-01-07 08:00:00+03:00,2.872786,44.864708,13.264643,0.23834762,0.43104997,47.404602,2.728663
2020-01-07 09:00:00+03:00,2.922271,44.22774,13.259444,0.27589208,0.44340998,49.8016,2.7562356
2020-01-07 10:00:00+03:00,3.0273514,44.09073,13.00605,0.43266028,0.46479997,47.8311,2.8211102
2020-01-07 11:00:00+03:00,3.096206,43.757122,12.832354,0.52862763,0.47911,48.856,2.895564
2020-01-07 12:00:00+03:00,3.2746363,42.332264,12.779584,0.7025288,0.4338,49.392605,2.8466203
2020-01-07 13:00:00+03:00,3.3761668,41.694447,13.436871,0.7030881,0.49785003,48.9426,2.7351124
2020-01-07 14:00:00+03:00,3.445241,41.469276,13.110397,0.8266718,0.42875,48.5569,2.7622538
2020-01-07 15:00:00+03:00,3.3755763,41.24565,12.686733,0.79469717,0.46739,48.086403,2.6886244
2020-01-07 16:00:00+03:00,3.280676,41.9321,13.297222,0.61725426,0.46154997,47.227005,2.7349112
2020-01-07 17:00:00+03:00,3.1254508,41.978424,12.942611,0.48551297,0.46881998,46.078304,2.6251636
2020-01-07 18:00:00+03:00,2.8952112,42.779133,12.528977,0.30038822,0.40934002,46.562405,2.61013
2020-01-07 19:00:00+03:00,2.787391,43.313408,12.333364,0.21852934,0.42564,45.971203,2.6084735
2020-01-07 20:00:00+03:00,2.7124312,43.716812,12.3257065,0.14270163,0.40550002,47.6725,2.6651707
2020-01-07 21:00:00+03:00,2.6334608,44.079987,12.070698,0.09634188,0.42262995,49.754604,2.6866019
2020-01-07 22:00:00+03:00,2.598036,44.20829,11.942329,0.07543798,0.43428996,49.702904,2.648954
2020-01-07 23:00:00+03:00,2.5539563,44.233337,11.458402,0.093857065,0.42289996,50.146805,2.6619911
2020-01-08 00:00:00+03:00,2.498266,44.2414,10.837565,0.118038654,0.37933004,50.213802,2.785335
2020-01-08 01:00:00+03:00,2.414441,44.40707,10.929485,0.009097196,0.33494997,49.390804,2.692848
2020-01-08 02:00:00+03:00,2.3803363,44.204296,10.861884,-0.03084644,0.27245998,49.049503,2.561353
2020-01-08 03:00:00+03:00,2.293406,44.525475,11.499647,-0.21827072,0.18050998,50.001904,2.9960616
2020-01-08 04:00:00+03:00,2.392816,43.910038,11.202448,-0.077411376,0.23757002,48.957207,2.9144957
2020-01-08 05:00:00+03:00,2.408026,43.664825,11.017465,-0.04040601,0.20224,47.094902,2.824562
2020-01-08 06:00:00+03:00,2.3460662,43.229725,10.933184,-0.11476801,0.15533,48.593403,2.741391
2020-01-08 07:00:00+03:00,2.312231,42.95338,11.037366,-0.1780085,0.12015,48.480602,2.7754502
2020-01-08 08:00:00+03:00,2.2610562,42.835464,10.812464,-0.20830959,0.095699996,47.5847,2.7942305
2020-01-08 09:00:00+03:00,2.353876,42.520214,10.793843,-0.10557301,0.110460006,48.710304,2.815064
2020-01-08 10:00:00+03:00,2.5728607,41.315994,10.7656555,0.119103685,0.11068,49.495502,3.0262108
2020-01-08 11:00:00+03:00,2.7991064,40.374947,10.590117,0.3799758,0.099539995,48.921497,3.1904523
2020-01-08 12:00:00+03:00,3.0199711,38.931072,10.629279,0.58781046,0.07063001,47.071503,3.4210293
2020-01-08 13:00:00+03:00,3.1809063,37.91103,10.998731,0.68687093,0.05246,48.081,3.5424461
2020-01-08 14:00:00+03:00,3.168926,37.439537,10.5071335,0.72817194,0.048120003,46.7032,3.8156266
2020-01-08 15:00:00+03:00,3.1047964,39.40642,10.138699,0.7695197,0.04865,46.0474,4.1916704
2020-01-08 16:00:00+03:00,2.981351,39.71779,9.961124,0.65956557,0.10070999,45.434498,4.2172947
2020-01-08 17:00:00+03:00,2.8419662,39.744064,9.376865,0.5804119,0.07631999,45.760204,4.1330824
2020-01-08 18:00:00+03:00,2.529031,40.351406,9.226327,0.256793,0.06593999,39.6045,3.555874
2020-01-08 19:00:00+03:00,2.3177161,40.815136,9.253942,0.024042547,0.06339999,34.4238,3.3906794
2020-01-08 20:00:00+03:00,2.2058659,40.744278,9.116353,-0.08575745,0.065699995,38.2244,3.3720274
2020-01-08 21:00:00+03:00,2.047186,40.841656,8.650629,-0.19903868,0.0325,38.7123,3.4419394
2020-01-08 22:00:00+03:00,1.992861,40.673603,8.961868,-0.31106552,0.018800002,38.9914,3.4303226
2020-01-08 23:00:00+03:00,1.8651111,41.067448,8.457869,-0.37425965,0.04741,33.441998,3.2911012
2020-01-09 00:00:00+03:00,1.8650161,39.341045,8.779889,-0.4695707,0.025370002,38.7841,3.256023
2020-01-09 01:00:00+03:00,1.7581011,39.800602,9.154505,-0.6336231,0.0146699995,32.7286,3.21042
2020-01-09 02:00:00+03:00,1.6844659,38.991802,8.839254,-0.6947415,0.0051,35.960403,3.1625702
2020-01-09 03:00:00+03:00,1.6994361,39.738808,8.563242,-0.6155593,0.0077100005,40.665,3.3333478
2020-01-09 04:00:00+03:00,1.7085359,39.675396,7.528661,-0.45543185,0.01245,41.806103,3.20176
2020-01-09 05:00:00+03:00,1.704471,39.477024,7.2374353,-0.42240077,0.03327,37.704002,3.298414
2020-01-09 06:00:00+03:00,1.629551,39.816837,6.958896,-0.45831,0.0237,33.9992,3.4239438
2020-01-09 07:00:00+03:00,1.5170811,40.637417,6.755298,-0.534662,0.00249,34.0426,3.375932
2020-01-09 08:00:00+03:00,1.6011811,39.697884,7.045885,-0.50658,0.00249,35.654602,3.2381408
2020-01-09 09:00:00+03:00,1.792586,39.06916,6.9818587,-0.29241166,0.00249,34.1359,3.3375325
2020-01-09 10:00:00+03:00,2.3003163,36.619244,7.310725,0.17340097,0.00249,31.162102,3.8146474
2020-01-09 11:00:00+03:00,2.7498908,35.06417,7.5651464,0.6022939,0.00498,28.7267,4.26871
2020-01-09 12:00:00+03:00,3.1512513,33.00452,7.9765315,0.9318074,0.00249,33.235,4.4780064
2020-01-09 13:00:00+03:00,3.4229808,31.353506,7.629245,1.2386296,0.0,37.5928,4.4413075
2020-01-09 14:00:00+03:00,3.562946,30.318485,7.8823047,1.3268979,0.0,35.342796,4.412529
2020-01-09 15:00:00+03:00,3.2075462,33.7601,8.254395,0.97607845,0.0,35.924,4.917625
2020-01-09 16:00:00+03:00,3.1373458,33.854298,7.9052157,0.9572995,0.0075900005,36.05,4.6226497
2020-01-09 17:00:00+03:00,2.843806,35.031044,7.176441,0.7698041,0.028590001,33.4973,4.2851458
2020-01-09 18:00:00+03:00,2.3791962,37.03156,5.9412045,0.4777864,0.0078300005,32.021103,3.9928613
2020-01-09 19:00:00+03:00,2.072391,38.774155,4.766401,0.34828854,0.0,32.5022,3.991558
2020-01-09 20:00:00+03:00,1.862591,39.987408,4.375401,0.19809353,0.0,29.1053,3.9457765
2020-01-09 21:00:00+03:00,1.5786461,41.242508,4.306614,-0.08811812,0.0,17.1835,3.9643898
2020-01-09 22:00:00+03:00,1.301211,41.51155,4.247223,-0.3946461,0.0,24.9973,3.8741596
2020-01-09 23:00:00+03:00,1.101996,41.866825,4.1149044,-0.5954832,0.0,11.9347,3.9652367
2020-01-10 00:00:00+03:00,0.89979607,42.058453,4.2648597,-0.8451791,0.0,22.0486,3.830133
2020-01-10 01:00:00+03:00,0.803826,41.960392,4.460504,-0.98633116,0.0,20.631998,3.7606037
2020-01-10 02:00:00+03:00,0.86321604,41.51698,4.3137918,-0.9074552,0.0,12.4449,3.6846614
2020-01-10 03:00:00+03:00,0.88705105,41.657364,4.0461407,-0.83579254,0.0,19.65,4.1456666
2020-01-10 04:00:00+03:00,0.52790105,42.185646,4.233631,-1.2684478,0.00261,8.325301,3.9680152
2020-01-10 05:00:00+03:00,0.426301,41.850533,3.9362411,-1.3494607,0.00261,23.6835,3.865012
2020-01-10 06:00:00+03:00,0.28086603,41.659092,3.894769,-1.513223,0.00261,23.244602,3.7783756
2020-01-10 07:00:00+03:00,0.079411015,41.98289,4.0754943,-1.7615507,0.0,23.966602,3.8975492
2020-01-10 08:00:00+03:00,-0.016643988,41.70351,4.1610346,-1.8885971,0.0,24.068401,3.9512854
2020-01-10 09:00:00+03:00,0.43908602,40.56081,3.8253698,-1.3501407,0.0,22.0932,3.978578
2020-01-10 10:00:00+03:00,1.623771,37.478645,3.842143,-0.077341706,0.0,15.658501,3.7645779
2020-01-10 11:00:00+03:00,2.772316,32.73117,3.6482663,1.1330879,0.0,1.2853999,3.8119974
2020-01-10 12:00:00+03:00,3.425396,30.011425,3.946404,1.7446896,0.0,1.9466,3.9271514
2020-01-10 13:00:00+03:00,3.823381,28.413298,3.5943995,2.1902463,0.0,2.4224,4.0599775
2020-01-10 14:00:00+03:00,4.0824857,27.257591,3.4835093,2.4566028,0.0,3.1220002,4.1111226
2020-01-10 15:00:00+03:00,4.010396,26.098425,4.113577,2.2414942,0.0,3.5831,4.4019246
2020-01-10 16:00:00+03:00,3.9706562,26.286638,4.0195117,2.2208478,0.0,7.2964997,4.1428213
2020-01-10 17:00:00+03:00,3.4270115,31.629597,3.0149596,1.9405432,0.0,2.8984,4.0897202
2020-01-10 18:00:00+03:00,2.4677606,32.955917,4.1452775,0.7197096,0.0,3.9026,4.4309564
2020-01-10 19:00:00+03:00,2.3346112,32.87581,3.8887043,0.601036,0.0,2.7879,4.5761704
2020-01-10 20:00:00+03:00,2.0720713,33.485058,3.5984957,0.36793956,0.0,0.4175,4.634885
2020-01-10 21:00:00+03:00,1.9684862,33.32294,3.6908827,0.23647903,0.0,1.1007,4.5254364
2020-01-10 22:00:00+03:00,1.9028562,33.389328,3.6637385,0.17087525,0.0,1.1791999,4.4038734
2020-01-10 23:00:00+03:00,1.8268411,33.422855,3.3789513,0.13120697,0.0,1.556,4.3598123
2020-01-11 00:00:00+03:00,1.7249763,33.990707,3.196706,0.06214984,0.0,0.0,4.335748
2020-01-11 01:00:00+03:00,1.5356063,35.35351,3.234862,-0.11623504,0.0,0.0,4.3068767
2020-01-11 02:00:00+03:00,1.396476,36.37335,3.724833,-0.3135562,0.0,0.0498,4.159161
2020-01-11 03:00:00+03:00,0.889211,39.536377,4.5221334,-0.9362521,0.0,0.1494,4.0890675
2020-01-11 04:00:00+03:00,0.62532103,39.49712,4.28091,-1.2071595,0.0,0.51600003,3.8009584
2020-01-11 05:00:00+03:00,0.58865094,40.207783,4.147715,-1.2095761,0.0,0.3327,3.7190666
2020-01-11 06:00:00+03:00,0.644631,40.30997,3.910873,-1.1050731,0.0,0.0498,3.5518572
2020-01-11 07:00:00+03:00,0.7238411,39.968414,3.8600006,-1.0147116,0.0,0.0,3.6227138
2020-01-11 08:00:00+03:00,0.528686,39.933598,4.076972,-1.2747077,0.0,0.0,3.5184562
2020-01-11 09:00:00+03:00,0.9920411,38.672615,3.522919,-0.69620407,0.0,0.0,3.43766
2020-01-11 10:00:00+03:00,2.342271,34.77877,3.9461794,0.6832258,0.0,0.1833,3.3786356
2020-01-11 11:00:00+03:00,3.458481,30.360554,3.4538436,1.8868886,0.0,0.0,3.637394
